""	"gene"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"V1"	"V3"	"V13"	"Protein.names"	"Organism"	"Gene.Ontology..biological.process."	"Gene.Ontology.IDs"	"transcript_type"
"498"	"cdca3"	216.409988133263	-1.2133300432202	0.195135301637415	-6.22005512887161	4.96980232917543e-10	1.58136949330741e-07	NA	NA	NA	NA	NA	NA	NA	NA
"499"	"tubb5"	1393.51622419735	-0.646371027647759	0.128427506928244	-5.03285013799926	4.83240889254688e-07	4.08855311908721e-05	"XM_060064095.1"	"P09244"	0	"Tubulin beta-7 chain (Tubulin beta 4')"	"Gallus gallus (Chicken)"	"microtubule cytoskeleton organization [GO:0000226]; mitotic cell cycle [GO:0000278]"	"GO:0000226; GO:0000278; GO:0003924; GO:0005200; GO:0005525; GO:0005737; GO:0005874; GO:0046872"	"mRNA"
"500"	"vars1"	44.2680641259155	-0.763503677210898	0.196079863524146	-3.88215358421475	0.000103535449253098	0.00270615780485284	"XM_060064098.1"	"P49696"	0	"Valine--tRNA ligase (EC 6.1.1.9) (Valyl-tRNA synthetase) (ValRS)"	"Takifugu rubripes (Japanese pufferfish) (Fugu rubripes)"	"valyl-tRNA aminoacylation [GO:0006438]"	"GO:0002161; GO:0004832; GO:0005524; GO:0006438"	"mRNA"
"501"	"mrpl17"	227.195195160603	-0.585686674667749	0.183888469002413	-3.18451640255734	0.00144996093348903	0.0183749594662155	"XM_060064412.1"	"Q5RCA3"	1.95e-69	"39S ribosomal protein L17, mitochondrial (L17mt) (MRP-L17)"	"Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)"	"translation [GO:0006412]"	"GO:0003735; GO:0005762; GO:0006412; GO:0019904"	"mRNA"
"502"	"ccne2"	8.92592897240595	-1.00528454907813	0.209792640740117	-4.77629891411794	1.78550925212773e-06	0.000118793176924516	"XM_060065207.1"	"Q5E9K7"	3.23e-148	"G1/S-specific cyclin-E2"	"Bos taurus (Bovine)"	"cell division [GO:0051301]; DNA replication initiation [GO:0006270]; G1/S transition of mitotic cell cycle [GO:0000082]; homologous chromosome pairing at meiosis [GO:0007129]; mitotic cell cycle phase transition [GO:0044772]; regulation of cyclin-dependent protein serine/threonine kinase activity [GO:0000079]; regulation of protein localization [GO:0032880]; telomere maintenance [GO:0000723]"	"GO:0000079; GO:0000082; GO:0000307; GO:0000723; GO:0005634; GO:0005737; GO:0005813; GO:0006270; GO:0007129; GO:0016538; GO:0032880; GO:0044772; GO:0051301; GO:0097134; GO:0097135"	"mRNA"
"503"	"rpa2"	90.4894171290477	-0.751220767847763	0.174574872524176	-4.30379279359106	1.67898702949011e-05	0.00068264814307352	"XM_060064581.1"	"Q6IP18"	8.37e-109	"Replication protein A 32 kDa subunit-A (RP-A p32) (Replication factor A protein 2) (RF-A protein 2) (Replication protein A 34 kDa subunit) (RP-A p34)"	"Xenopus laevis (African clawed frog)"	"base-excision repair [GO:0006284]; DNA replication [GO:0006260]; DNA replication checkpoint signaling [GO:0000076]; double-strand break repair via homologous recombination [GO:0000724]; mismatch repair [GO:0006298]; nucleotide-excision repair [GO:0006289]; protein localization to chromosome [GO:0034502]; telomere maintenance [GO:0000723]"	"GO:0000076; GO:0000723; GO:0000724; GO:0000785; GO:0003684; GO:0003697; GO:0005634; GO:0005662; GO:0006260; GO:0006284; GO:0006289; GO:0006298; GO:0016605; GO:0034502"	"mRNA"
"504"	"LOC132468234"	94.8261234134544	0.737095342716265	0.128328114323927	5.73718790655333	9.62614390795296e-09	1.93010778603709e-06	"XM_060065957.1"	"Q5R651"	3.33e-122	"14-3-3 protein zeta/delta"	"Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)"	"protein phosphorylation [GO:0006468]; regulation of ERK1 and ERK2 cascade [GO:0070372]; signal transduction [GO:0007165]"	"GO:0006468; GO:0007165; GO:0042470; GO:0042802; GO:0050815; GO:0070372; GO:0140311"	"mRNA"
"505"	"LOC132468229"	8525.82360523856	0.804828067449788	0.163044098401044	4.93837901885844	7.87746246523722e-07	6.00533427623318e-05	"XM_060065952.1"	"F1QB54"	0	"Polyadenylate-binding protein 1A (PABP-1A) (Poly(A)-binding protein 1A)"	"Danio rerio (Zebrafish) (Brachydanio rerio)"	"heart development [GO:0007507]; mRNA processing [GO:0006397]; regulation of translation [GO:0006417]; translation [GO:0006412]"	"GO:0003723; GO:0003730; GO:0005634; GO:0005829; GO:0006397; GO:0006412; GO:0006417; GO:0007507; GO:0008143; GO:0008266; GO:0010494; GO:1990904"	"mRNA"
"506"	"tent5aa"	1015.10570277254	0.71276400052786	0.210904460772064	3.39181522749031	0.000694312449910123	0.010986650085767	"XM_060064916.1"	"D3Z5S8"	0	"Terminal nucleotidyltransferase 5A (EC 2.7.7.19)"	"Mus musculus (Mouse)"	"mRNA stabilization [GO:0048255]; positive regulation of bone mineralization [GO:0030501]; positive regulation of osteoblast differentiation [GO:0045669]; regulation of ossification [GO:0030278]; response to bacterium [GO:0009617]"	"GO:0005737; GO:0009617; GO:0030278; GO:0030501; GO:0045669; GO:0048255; GO:1990817"	"mRNA"
"507"	"tcaim"	98.6968747976264	0.587711593837981	0.18097042354929	3.25014308406323	0.00115346957088915	0.0158654316008801	"XM_060065154.1"	"Q8N3R3"	7.9e-179	"T-cell activation inhibitor, mitochondrial (Tolerance associated gene-1 protein) (TOAG-1)"	"Homo sapiens (Human)"	""	"GO:0005739"	"transcript variant X1, mRNA"
"508"	"calhm6"	83.0952811563968	-0.904064003754666	0.180785199018087	-4.99897668204415	5.76353714380157e-07	4.6952287201512e-05	"XM_060065157.1"	"Q561R8"	6.49e-78	"Calcium homeostasis modulator protein 6 (Protein FAM26F)"	"Rattus norvegicus (Rat)"	""	"GO:0005261; GO:0005886"	"transcript variant X1, mRNA"
"509"	"tmem147"	338.388224973832	-0.585013214634567	0.126845214571348	-4.6120170990317	3.98780181248175e-06	0.000225540479538627	"XM_060065297.1"	"Q6DGL7"	1.44e-154	"BOS complex subunit TMEM147 (Transmembrane protein 147)"	"Danio rerio (Zebrafish) (Brachydanio rerio)"	""	"GO:0005789; GO:0005886; GO:0043022"	"transcript variant X1, mRNA"
"510"	"pomgnt2"	62.7750432912801	0.659039535758499	0.194416345889964	3.39768010862714	0.000679598362527958	0.0108240274562804	"XM_060065314.1"	"Q5NDE4"	0	"Protein O-linked-mannose beta-1,4-N-acetylglucosaminyltransferase 2 (POMGnT2) (EC 2.4.1.312) (Extracellular O-linked N-acetylglucosamine transferase-like) (Glycosyltransferase-like domain-containing protein 2)"	"Takifugu rubripes (Japanese pufferfish) (Fugu rubripes)"	"neuron migration [GO:0001764]; protein O-linked glycosylation [GO:0006493]; protein O-linked mannosylation [GO:0035269]"	"GO:0001764; GO:0005783; GO:0005789; GO:0006493; GO:0008375; GO:0035269"	"transcript variant X1, mRNA"
"511"	"LOC132467806"	11.5989175298614	0.697830295265571	0.215891149853238	3.23287435766378	0.00122551449019364	0.0166553905227152	"XM_060065369.1"	"Q4VAE3"	2.55e-89	"Transmembrane protein 65"	"Mus musculus (Mouse)"	"cardiac ventricle development [GO:0003231]; regulation of cardiac conduction [GO:1903779]"	"GO:0003231; GO:0005739; GO:0005743; GO:0005886; GO:0014704; GO:1903779"	"transcript variant X1, mRNA"
"512"	"isg15"	1973.14038876698	-1.75146791604797	0.218413146972421	-8.23175198700384	1.84494931985861e-16	9.00150773159016e-13	NA	NA	NA	NA	NA	NA	NA	NA
"513"	"LOC132467893"	38.6256519068776	-0.884036619817541	0.213437142539838	-4.14743227892676	3.36224875590532e-05	0.00113919525555987	NA	NA	NA	NA	NA	NA	NA	NA
"514"	"ercc6l"	50.1180258272788	-1.00916188612912	0.195854490900446	-5.14994422932704	2.6056392675862e-07	2.39866301633077e-05	"XM_060065543.1"	"A2BGR3"	0	"DNA excision repair protein ERCC-6-like (EC 3.6.4.12) (ATP-dependent helicase ERCC6-like)"	"Danio rerio (Zebrafish) (Brachydanio rerio)"	"cell cycle [GO:0007049]; cell division [GO:0051301]; intein-mediated protein splicing [GO:0016539]"	"GO:0000776; GO:0003677; GO:0004386; GO:0005524; GO:0007049; GO:0015616; GO:0016539; GO:0016887; GO:0051301; GO:0140658"	"mRNA"
"515"	"hmgcra"	908.814608718516	0.868138054950427	0.219687349494704	4.00441892968059	6.21701066122419e-05	0.00180194821877898	"XM_060065722.1"	"P51639"	0	"3-hydroxy-3-methylglutaryl-coenzyme A reductase (HMG-CoA reductase) (EC 1.1.1.34)"	"Rattus norvegicus (Rat)"	"aging [GO:0007568]; bile acid signaling pathway [GO:0038183]; cholesterol biosynthetic process [GO:0006695]; cholesterol homeostasis [GO:0042632]; coenzyme A metabolic process [GO:0015936]; isoprenoid biosynthetic process [GO:0008299]; myoblast differentiation [GO:0045445]; negative regulation of amyloid-beta clearance [GO:1900222]; negative regulation of apoptotic process [GO:0043066]; negative regulation of insulin secretion involved in cellular response to glucose stimulus [GO:0061179]; negative regulation of MAP kinase activity [GO:0043407]; negative regulation of protein catabolic process [GO:0042177]; negative regulation of protein secretion [GO:0050709]; negative regulation of striated muscle cell apoptotic process [GO:0010664]; negative regulation of wound healing [GO:0061045]; positive regulation of cardiac muscle cell apoptotic process [GO:0010666]; positive regulation of cell population proliferation [GO:0008284]; positive regulation of ERK1 and ERK2 cascade [GO:0070374]; positive regulation of skeletal muscle tissue development [GO:0048643]; positive regulation of smooth muscle cell proliferation [GO:0048661]; positive regulation of stress-activated MAPK cascade [GO:0032874]; positive regulation of vasoconstriction [GO:0045907]; response to cholesterol [GO:0070723]; response to ethanol [GO:0045471]; response to nutrient [GO:0007584]; response to nutrient levels [GO:0031667]; sterol biosynthetic process [GO:0016126]; triglyceride homeostasis [GO:0070328]; ubiquinone metabolic process [GO:0006743]; visual learning [GO:0008542]"	"GO:0004420; GO:0005778; GO:0005783; GO:0005789; GO:0006695; GO:0006743; GO:0007568; GO:0007584; GO:0008284; GO:0008299; GO:0008542; GO:0010664; GO:0010666; GO:0015936; GO:0016126; GO:0031667; GO:0032874; GO:0038183; GO:0042177; GO:0042632; GO:0042802; GO:0043066; GO:0043231; GO:0043407; GO:0045445; GO:0045471; GO:0045907; GO:0048643; GO:0048661; GO:0050709; GO:0051721; GO:0061045; GO:0061179; GO:0070328; GO:0070374; GO:0070402; GO:0070723; GO:0120225; GO:1900222"	"transcript variant X1, mRNA"
"516"	"LOC132468091"	189.23883600596	0.924405769116151	0.187412714058993	4.93702063047487	7.93250825068769e-07	6.01596493602672e-05	"XM_060065740.1"	"Q9Z1N9"	0	"Protein unc-13 homolog B (Munc13-2) (munc13)"	"Mus musculus (Mouse)"	"acrosomal vesicle exocytosis [GO:0060478]; cellular response to glucose stimulus [GO:0071333]; chemical synaptic transmission [GO:0007268]; dense core granule priming [GO:0061789]; innervation [GO:0060384]; negative regulation of synaptic plasticity [GO:0031914]; neuromuscular junction development [GO:0007528]; neuronal dense core vesicle exocytosis [GO:0099011]; phagosome maturation [GO:0090382]; positive regulation of apoptotic process [GO:0043065]; positive regulation of defense response to bacterium [GO:1900426]; positive regulation of exocytosis [GO:0045921]; positive regulation of inhibitory postsynaptic potential [GO:0097151]; positive regulation of protein secretion [GO:0050714]; positive regulation of synaptic vesicle priming [GO:0010808]; presynaptic dense core vesicle exocytosis [GO:0099525]; regulation of presynaptic dense core granule exocytosis [GO:0099161]; regulation of short-term neuronal synaptic plasticity [GO:0048172]; spontaneous neurotransmitter secretion [GO:0061669]; synaptic transmission, glutamatergic [GO:0035249]; synaptic vesicle docking [GO:0016081]; synaptic vesicle exocytosis [GO:0016079]; synaptic vesicle maturation [GO:0016188]; synaptic vesicle priming [GO:0016082]"	"GO:0001566; GO:0005509; GO:0005516; GO:0005543; GO:0005794; GO:0005829; GO:0005886; GO:0007268; GO:0007528; GO:0010808; GO:0016020; GO:0016079; GO:0016081; GO:0016082; GO:0016188; GO:0017075; GO:0019905; GO:0019992; GO:0030672; GO:0030742; GO:0031594; GO:0031914; GO:0032009; GO:0035249; GO:0042734; GO:0043065; GO:0043195; GO:0044305; GO:0045921; GO:0048172; GO:0048786; GO:0050714; GO:0060384; GO:0060478; GO:0061669; GO:0061789; GO:0071333; GO:0090382; GO:0097060; GO:0097151; GO:0097470; GO:0098686; GO:0098793; GO:0098831; GO:0098978; GO:0099011; GO:0099161; GO:0099525; GO:1900426"	"mRNA"
"517"	"eeig1a"	110.314976529455	0.688459061145414	0.129417084560878	5.31722865671241	1.05359633856079e-07	1.1772129471385e-05	"XM_060065777.1"	"Q78T81"	2.29e-136	"Early estrogen-induced gene 1 protein (EEIG1)"	"Mus musculus (Mouse)"	""	""	"transcript variant X1, mRNA"
"518"	"LOC132467335"	78.2749973884519	0.581367278545062	0.188507854750822	3.08874256844727	0.00201005528615547	0.0228248093277406	NA	NA	NA	NA	NA	NA	NA	NA
"519"	"LOC132467339"	44.0376910167604	0.765625058171288	0.220468989404074	3.53359179966458	0.000409953695673392	0.00731767346777006	NA	NA	NA	NA	NA	NA	NA	NA
"520"	"tprg1"	171.731544702963	-0.593476124774616	0.163279362608066	-3.63233634747882	0.000280866699728416	0.00555309190177787	"XM_060066645.1"	"Q5T0D9"	6.2e-71	"Tumor protein p63-regulated gene 1-like protein (Mossy fiber terminal-associated vertebrate-specific presynaptic protein) (Protein FAM79A)"	"Homo sapiens (Human)"	"calmodulin dependent kinase signaling pathway [GO:0099004]; negative regulation of synaptic transmission [GO:0050805]; presynaptic modulation of chemical synaptic transmission [GO:0099171]; regulation of synaptic transmission, glutamatergic [GO:0051966]; regulation of synaptic vesicle exocytosis [GO:2000300]; synaptic vesicle docking [GO:0016081]"	"GO:0005516; GO:0005737; GO:0008021; GO:0016081; GO:0042802; GO:0044305; GO:0048786; GO:0050805; GO:0051966; GO:0070062; GO:0098850; GO:0098978; GO:0099004; GO:0099171; GO:2000300"	"mRNA"
"521"	"nexn"	9.18833188718956	0.613486965728508	0.214183693197603	2.84558009945293	0.00443306086220255	0.0398322356292564	"XM_060066556.1"	"Q9Z2J4"	5.24e-107	"Nexilin"	"Rattus norvegicus (Rat)"	"axon guidance [GO:0007411]; dendrite self-avoidance [GO:0070593]; homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]; regulation of cell migration [GO:0030334]; regulation of cytoskeleton organization [GO:0051493]; response to bacterium [GO:0009617]"	"GO:0005886; GO:0005912; GO:0005925; GO:0007156; GO:0007411; GO:0008307; GO:0009617; GO:0015629; GO:0030018; GO:0030055; GO:0030334; GO:0030424; GO:0051015; GO:0051493; GO:0070593; GO:0098632"	"transcript variant X1, mRNA"
"522"	"cpox"	220.610657806141	-0.652564435143238	0.141273635450183	-4.6185602301103	3.86411823628995e-06	0.000222673616632189	"XM_060066505.1"	"P36551"	0	"Oxygen-dependent coproporphyrinogen-III oxidase, mitochondrial (COX) (Coprogen oxidase) (Coproporphyrinogenase) (EC 1.3.3.3)"	"Homo sapiens (Human)"	"heme biosynthetic process [GO:0006783]; protoporphyrinogen IX biosynthetic process [GO:0006782]; response to arsenic-containing substance [GO:0046685]; response to insecticide [GO:0017085]; response to iron ion [GO:0010039]; response to lead ion [GO:0010288]; response to methylmercury [GO:0051597]"	"GO:0004109; GO:0005212; GO:0005737; GO:0005739; GO:0005743; GO:0005758; GO:0005829; GO:0006782; GO:0006783; GO:0010039; GO:0010288; GO:0017085; GO:0042803; GO:0046685; GO:0051597"	"mRNA"
"523"	"gamt"	373.626517984314	0.665767117081666	0.177597899461324	3.75052828697334	0.000176462395782081	0.00398592606028136	"XM_060067879.1"	"Q71N41"	1.61e-153	"Guanidinoacetate N-methyltransferase (EC 2.1.1.2)"	"Danio rerio (Zebrafish) (Brachydanio rerio)"	"creatine biosynthetic process [GO:0006601]; methylation [GO:0032259]"	"GO:0005634; GO:0005737; GO:0006601; GO:0008757; GO:0030731; GO:0032259"	"mRNA"
"524"	"dynlt2b"	149.047891001288	0.687119266586937	0.202204014132508	3.40687138755005	0.000657120833288504	0.0105117788380807	"XM_060066622.1"	"F1QMY1"	4.89e-58	"Dynein light chain Tctex-type protein 2B (Tctex1 domain-containing protein 2)"	"Danio rerio (Zebrafish) (Brachydanio rerio)"	"intraciliary retrograde transport [GO:0035721]; microtubule-based movement [GO:0007018]"	"GO:0005737; GO:0005868; GO:0005929; GO:0007018; GO:0035721; GO:0045505; GO:0120293"	"mRNA"
"525"	"ftsj3"	120.376149050754	-0.594213666924644	0.153673245633523	-3.86494807583885	0.000111112834806755	0.00284328420116517	"XM_060067337.1"	"Q5ZKM1"	0	"pre-rRNA 2'-O-ribose RNA methyltransferase FTSJ3 (EC 2.1.1.-) (Protein ftsJ homolog 3) (Putative rRNA methyltransferase 3)"	"Gallus gallus (Chicken)"	"enzyme-directed rRNA 2'-O-methylation [GO:0000453]; maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000466]; maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000463]; RNA methylation [GO:0001510]; rRNA methylation [GO:0031167]"	"GO:0000453; GO:0000463; GO:0000466; GO:0001510; GO:0005730; GO:0008173; GO:0008650; GO:0016435; GO:0030687; GO:0030688; GO:0031167; GO:0062105"	"mRNA"
"526"	"LOC132469400"	93.1218384715708	-0.808054526520991	0.179075332621472	-4.51077701846791	6.45905899026072e-06	0.000324695462163135	"XM_060067370.1"	"Q1XHU0"	9.45e-60	"E3 ubiquitin-protein ligase TRIM39 (EC 2.3.2.27) (RING-type E3 ubiquitin transferase TRIM39) (Tripartite motif-containing protein 39)"	"Pan troglodytes (Chimpanzee)"	"apoptotic process [GO:0006915]; innate immune response [GO:0045087]; mitotic G2 DNA damage checkpoint signaling [GO:0007095]; negative regulation of I-kappaB kinase/NF-kappaB signaling [GO:0043124]; negative regulation of proteasomal ubiquitin-dependent protein catabolic process [GO:0032435]; positive regulation of apoptotic signaling pathway [GO:2001235]; protein stabilization [GO:0050821]; protein ubiquitination [GO:0016567]; regulation of cell cycle G1/S phase transition [GO:1902806]; regulation of gene expression [GO:0010468]"	"GO:0005634; GO:0005737; GO:0005739; GO:0005829; GO:0006915; GO:0007095; GO:0008270; GO:0010468; GO:0016567; GO:0032435; GO:0042802; GO:0043124; GO:0045087; GO:0050821; GO:0061630; GO:1902806; GO:2001235"	"mRNA"
"527"	"LOC132468927"	49.6477959991167	0.679947530168525	0.198800862265857	3.43078479667426	0.000601837848587295	0.00976618690662111	"XM_060066760.1"	"Q99928"	0	"Gamma-aminobutyric acid receptor subunit gamma-3 (GABA(A) receptor subunit gamma-3)"	"Homo sapiens (Human)"	"chemical synaptic transmission [GO:0007268]; chloride transmembrane transport [GO:1902476]; gamma-aminobutyric acid signaling pathway [GO:0007214]; ion transmembrane transport [GO:0034220]; nervous system process [GO:0050877]; regulation of membrane potential [GO:0042391]; regulation of postsynaptic membrane potential [GO:0060078]; response to xenobiotic stimulus [GO:0009410]; signal transduction [GO:0007165]; synaptic transmission, GABAergic [GO:0051932]"	"GO:0004890; GO:0005231; GO:0005237; GO:0005886; GO:0007165; GO:0007214; GO:0007268; GO:0009410; GO:0022851; GO:0030594; GO:0032590; GO:0034220; GO:0034707; GO:0042391; GO:0043005; GO:0045202; GO:0045211; GO:0050877; GO:0051932; GO:0060078; GO:0098794; GO:0098982; GO:1902476; GO:1902711; GO:1904315"	"transcript variant X1, mRNA"
