ID	Gene Name	Species	BBID	BIOCARTA	GOTERM_BP_DIRECT	GOTERM_CC_DIRECT	GOTERM_MF_DIRECT	INTERPRO	KEGG_PATHWAY	OMIM_DISEASE	PIR_SUPERFAMILY	SMART	UP_KW_BIOLOGICAL_PROCESS	UP_KW_CELLULAR_COMPONENT	UP_KW_DEVELOPMENTAL_STAGE	UP_KW_DISEASE	UP_KW_DOMAIN	UP_KW_LIGAND	UP_KW_MOLECULAR_FUNCTION	UP_KW_PTM	UP_SEQ_FEATURE
B3DFW5	short transmembrane mitochondrial protein 1(stmp1)	Danio rerio			GO:0002376~immune system process,GO:0032731~positive regulation of interleukin-1 beta production,GO:0034551~mitochondrial respiratory chain complex III assembly,GO:0045087~innate immune response,GO:0097250~mitochondrial respiratory chain supercomplex assembly,GO:1900227~positive regulation of NLRP3 inflammasome complex assembly,	GO:0005739~mitochondrion,GO:0005741~mitochondrial outer membrane,GO:0005743~mitochondrial inner membrane,GO:0005746~mitochondrial respiratory chain,GO:0005758~mitochondrial intermembrane space,GO:0016020~membrane,		IPR027854:STMP1,					KW-0391~Immunity,KW-0399~Innate immunity,	KW-0472~Membrane,KW-0496~Mitochondrion,KW-0999~Mitochondrion inner membrane,KW-1000~Mitochondrion outer membrane,			KW-0812~Transmembrane,KW-1133~Transmembrane helix,				TRANSMEM:Helical,
Q8AV57	sidekick cell adhesion molecule 2(SDK2)	Gallus gallus			GO:0007156~homophilic cell adhesion via plasma membrane adhesion molecules,GO:0007416~synapse assembly,GO:0010842~retina layer formation,GO:0060219~camera-type eye photoreceptor cell differentiation,	GO:0005886~plasma membrane,GO:0016020~membrane,GO:0045202~synapse,	GO:0005515~protein binding,GO:0042802~identical protein binding,	IPR003598:Ig_sub2,IPR003599:Ig_sub,IPR003961:FN3_dom,IPR007110:Ig-like_dom,IPR013098:Ig_I-set,IPR013783:Ig-like_fold,IPR036116:FN3_sf,IPR036179:Ig-like_dom_sf,				SM00060:FN3,SM00408:IGc2,SM00409:IG,	KW-0130~Cell adhesion,	KW-0472~Membrane,KW-0770~Synapse,KW-1003~Cell membrane,			KW-0393~Immunoglobulin domain,KW-0677~Repeat,KW-0732~Signal,KW-0812~Transmembrane,KW-1133~Transmembrane helix,			KW-0325~Glycoprotein,KW-1015~Disulfide bond,	CARBOHYD:N-linked (GlcNAc...) asparagine,COMPBIAS:Polar residues,COMPBIAS:Pro residues,DOMAIN:Fibronectin type-III,DOMAIN:Fibronectin type-III 1,DOMAIN:Fibronectin type-III 10,DOMAIN:Fibronectin type-III 11,DOMAIN:Fibronectin type-III 12,DOMAIN:Fibronectin type-III 13,DOMAIN:Fibronectin type-III 2,DOMAIN:Fibronectin type-III 3,DOMAIN:Fibronectin type-III 4,DOMAIN:Fibronectin type-III 5,DOMAIN:Fibronectin type-III 6,DOMAIN:Fibronectin type-III 7,DOMAIN:Fibronectin type-III 8,DOMAIN:Fibronectin type-III 9,DOMAIN:Ig-like,DOMAIN:Ig-like C2-type 1,DOMAIN:Ig-like C2-type 2,DOMAIN:Ig-like C2-type 3,DOMAIN:Ig-like C2-type 4,DOMAIN:Ig-like C2-type 5,DOMAIN:Ig-like C2-type 6,MOTIF:PDZ-binding,REGION:Disordered,TOPO_DOM:Cytoplasmic,TOPO_DOM:Extracellular,TRANSMEM:Helical,
Q9H9B4	sideroflexin 1(SFXN1)	Homo sapiens			GO:0006730~one-carbon metabolic process,GO:0006826~iron ion transport,GO:0006865~amino acid transport,GO:0015808~L-alanine transport,GO:0015825~L-serine transport,GO:0030218~erythrocyte differentiation,GO:0034220~ion transmembrane transport,	GO:0005739~mitochondrion,GO:0005743~mitochondrial inner membrane,GO:0016020~membrane,	GO:0005515~protein binding,GO:0015075~ion transmembrane transporter activity,GO:0015180~L-alanine transmembrane transporter activity,GO:0015194~L-serine transmembrane transporter activity,GO:0022889~serine transmembrane transporter activity,	IPR004686:Mtc,					KW-0029~Amino-acid transport,KW-0554~One-carbon metabolism,KW-0813~Transport,	KW-0472~Membrane,KW-0496~Mitochondrion,KW-0999~Mitochondrion inner membrane,			KW-0812~Transmembrane,KW-1133~Transmembrane helix,			KW-0007~Acetylation,	TOPO_DOM:Mitochondrial intermembrane,TOPO_DOM:Mitochondrial matrix,TRANSMEM:Helical,
Q5EA43	sideroflexin 2(SFXN2)	Bos taurus			GO:0006811~ion transport,GO:0006865~amino acid transport,GO:1990542~mitochondrial transmembrane transport,	GO:0005739~mitochondrion,GO:0005741~mitochondrial outer membrane,GO:0005743~mitochondrial inner membrane,GO:0031966~mitochondrial membrane,	GO:0015075~ion transmembrane transporter activity,GO:0022889~serine transmembrane transporter activity,	IPR004686:Mtc,					KW-0029~Amino-acid transport,KW-0813~Transport,	KW-0472~Membrane,KW-0496~Mitochondrion,KW-0999~Mitochondrion inner membrane,KW-1000~Mitochondrion outer membrane,			KW-0812~Transmembrane,KW-1133~Transmembrane helix,			KW-0007~Acetylation,	TRANSMEM:Helical,
Q9CUS9	signal peptide peptidase 3(Sppl3)	Mus musculus			GO:0006465~signal peptide processing,GO:0006508~proteolysis,GO:0007204~positive regulation of cytosolic calcium ion concentration,GO:0032092~positive regulation of protein binding,GO:0033619~membrane protein proteolysis,GO:0035307~positive regulation of protein dephosphorylation,GO:0050852~T cell receptor signaling pathway,GO:0070886~positive regulation of calcineurin-NFAT signaling cascade,	GO:0005783~endoplasmic reticulum,GO:0005791~rough endoplasmic reticulum,GO:0005794~Golgi apparatus,GO:0005886~plasma membrane,GO:0016020~membrane,GO:0030660~Golgi-associated vesicle membrane,GO:0031090~organelle membrane,GO:0033116~endoplasmic reticulum-Golgi intermediate compartment membrane,GO:0043229~intracellular organelle,GO:0043231~intracellular membrane-bounded organelle,GO:0098553~lumenal side of endoplasmic reticulum membrane,GO:0098554~cytoplasmic side of endoplasmic reticulum membrane,	GO:0005515~protein binding,GO:0008233~peptidase activity,GO:0016787~hydrolase activity,GO:0042500~aspartic endopeptidase activity, intramembrane cleaving,GO:0042803~protein homodimerization activity,	IPR006639:Preselin/SPP,IPR007369:Peptidase_A22B_SPP,				SM00730:PSN,		KW-0256~Endoplasmic reticulum,KW-0333~Golgi apparatus,KW-0472~Membrane,			KW-0812~Transmembrane,KW-1133~Transmembrane helix,		KW-0378~Hydrolase,KW-0645~Protease,		MOTIF:PAL,MUTAGEN:D->A: Does not inhibit NFAT-induced transcription activation.,TOPO_DOM:Cytoplasmic,TOPO_DOM:Lumenal,TRANSMEM:Helical,
Q8IX30	signal peptide, CUB domain and EGF like domain containing 3(SCUBE3)	Homo sapiens			GO:0007165~signal transduction,GO:0030513~positive regulation of BMP signaling pathway,GO:0045669~positive regulation of osteoblast differentiation,	GO:0005615~extracellular space,GO:0005886~plasma membrane,GO:0009986~cell surface,	GO:0005509~calcium ion binding,GO:0005515~protein binding,GO:0036122~BMP binding,GO:0042802~identical protein binding,GO:0070700~BMP receptor binding,	IPR000152:EGF-type_Asp/Asn_hydroxyl_site,IPR000742:EGF-like_dom,IPR000859:CUB_dom,IPR001881:EGF-like_Ca-bd_dom,IPR009030:Growth_fac_rcpt_cys_sf,IPR011641:Tyr-kin_ephrin_A/B_rcpt-like,IPR018097:EGF_Ca-bd_CS,IPR024731:EGF_dom,IPR026823:cEGF,IPR035914:Sperma_CUB_dom_sf,		619184~Short stature, facial dysmorphism, and skeletal anomalies with or without cardiac anomalies,		SM00042:CUB,SM00179:EGF_CA,SM00181:EGF,SM01411:Ephrin_rec_like,		KW-0964~Secreted,		KW-0225~Disease variant,KW-0242~Dwarfism,	KW-0245~EGF-like domain,KW-0677~Repeat,KW-0732~Signal,	KW-0106~Calcium,		KW-0325~Glycoprotein,KW-1015~Disulfide bond,	CARBOHYD:N-linked (GlcNAc...) asparagine,DOMAIN:CUB,DOMAIN:EGF-like 1; calcium-binding,DOMAIN:EGF-like 2; calcium-binding,DOMAIN:EGF-like 3; calcium-binding,DOMAIN:EGF-like 4,DOMAIN:EGF-like 5,DOMAIN:EGF-like 6,DOMAIN:EGF-like 7; calcium-binding,DOMAIN:EGF-like 8; calcium-binding,DOMAIN:EGF-like 9; calcium-binding,
O76094	signal recognition particle 72(SRP72)	Homo sapiens			GO:0006614~SRP-dependent cotranslational protein targeting to membrane,	GO:0005783~endoplasmic reticulum,GO:0005786~signal recognition particle, endoplasmic reticulum targeting,GO:0005829~cytosol,GO:0048500~signal recognition particle,GO:1990904~ribonucleoprotein complex,	GO:0003723~RNA binding,GO:0005047~signal recognition particle binding,GO:0005515~protein binding,GO:0008312~7S RNA binding,GO:0030911~TPR domain binding,GO:0043022~ribosome binding,	IPR011990:TPR-like_helical_dom_sf,IPR013699:Signal_recog_part_SRP72_RNA-bd,IPR019734:TPR_repeat,IPR026270:SRP72,IPR031545:SRP72_TPR-like,	hsa03060:Protein export,	614675~Bone marrow failure syndrome 1,	PIRSF038922:SRP72,	SM00028:TPR,		KW-0256~Endoplasmic reticulum,KW-0733~Signal recognition particle,KW-0963~Cytoplasm,		KW-0225~Disease variant,	KW-0677~Repeat,KW-0802~TPR repeat,		KW-0687~Ribonucleoprotein,	KW-0007~Acetylation,KW-0597~Phosphoprotein,KW-0832~Ubl conjugation,KW-1017~Isopeptide bond,	COMPBIAS:Basic and acidic residues,COMPBIAS:Basic residues,COMPBIAS:Polar residues,CROSSLNK:Glycyl lysine isopeptide (Lys-Gly) (interchain with G-Cter in SUMO1); alternate,CROSSLNK:Glycyl lysine isopeptide (Lys-Gly) (interchain with G-Cter in SUMO2); alternate,DOMAIN:Signal recognition particle SRP72 subunit RNA-binding,MUTAGEN:D->E: Reduced interaction with SRP68.,MUTAGEN:I->A: Loss of interaction with SRP72; when associated with A-598 in SRP68.,MUTAGEN:KK->AA: Diminished RNA binding.,MUTAGEN:KKKKKK->AAAAAA: Loss of RNA binding.,MUTAGEN:M->A: Does not affect RNA binding.,MUTAGEN:Missing: Loss of interaction with SRP68.,MUTAGEN:P->A: Strongly reduced RNA binding.,MUTAGEN:PM->AA: Diminished RNA binding.,MUTAGEN:RE->AA: Diminished RNA binding.,MUTAGEN:RG->AA: No impact on RNA binding.,MUTAGEN:RK->AA: No impact on RNA binding.,MUTAGEN:RS->AA: Loss of RNA binding.,MUTAGEN:V->I: Reduced interaction with SRP68.,MUTAGEN:V->I: Reduced interaction with SRP68. Diminished localization to endoplasmic reticulum.,MUTAGEN:VR->AA: Stronger interaction with SRP68.,MUTAGEN:WL->AA: Loss of RNA binding.,MUTAGEN:Y->C: Loss of interaction with SRP68. Diminished localization to endoplasmic reticulum.,MUTAGEN:YY->AA: Diminished RNA binding.,REGION:Disordered,REGION:RNA-binding,REGION:Required for interaction with SRP68,REGION:Required for the interaction with the SRP68/7SL RNA complex,REPEAT:TPR,REPEAT:TPR 1,REPEAT:TPR 2,REPEAT:TPR 3,REPEAT:TPR 4,REPEAT:TPR 5,
Q07984	signal sequence receptor subunit 4(Ssr4)	Rattus norvegicus				GO:0005783~endoplasmic reticulum,GO:0005784~Sec61 translocon complex,GO:0005789~endoplasmic reticulum membrane,GO:0012505~endomembrane system,		IPR008855:TRAP-delta,	rno04141:Protein processing in endoplasmic reticulum,					KW-0256~Endoplasmic reticulum,KW-0472~Membrane,			KW-0732~Signal,KW-0812~Transmembrane,KW-1133~Transmembrane helix,		KW-0675~Receptor,	KW-0832~Ubl conjugation,KW-1015~Disulfide bond,KW-1017~Isopeptide bond,	CROSSLNK:Glycyl lysine isopeptide (Lys-Gly) (interchain with G-Cter in ubiquitin),TOPO_DOM:Cytoplasmic,TOPO_DOM:Lumenal,TRANSMEM:Helical,
Q9UGK3	signal transducing adaptor family member 2(STAP2)	Homo sapiens				GO:0005829~cytosol,GO:0005886~plasma membrane,	GO:0005515~protein binding,GO:0035591~signaling adaptor activity,	IPR000980:SH2,IPR011993:PH-like_dom_sf,IPR035878:STAP2_SH2,IPR036860:SH2_dom_sf,IPR039111:STAP1/STAP2,						KW-0963~Cytoplasm,			KW-0175~Coiled coil,KW-0727~SH2 domain,			KW-0597~Phosphoprotein,	COMPBIAS:Pro residues,DOMAIN:PH,DOMAIN:SH2,MUTAGEN:Y->F: Decrease in tyrosine phosphorylation.,MUTAGEN:Y->F: Loss of tyrosine phosphorylation.,MUTAGEN:Y->F: Small decrease in tyrosine phosphorylation.,REGION:Disordered,
P0CD95	similar to human chromosome 17 open reading frame 67(C10h17orf67)	Rattus norvegicus				GO:0005576~extracellular region,		IPR027870:DUF4543,						KW-0964~Secreted,			KW-0732~Signal,				REGION:Disordered,
A7XYJ6	sine oculis binding protein homolog (Drosophila) b(sobpb)	Danio rerio			GO:0048513~animal organ development,	GO:0005634~nucleus,	GO:0046872~metal ion binding,	IPR026092:RAI2/SOBP,									KW-0677~Repeat,KW-0863~Zinc-finger,	KW-0479~Metal-binding,KW-0862~Zinc,			COMPBIAS:Basic and acidic residues,COMPBIAS:Polar residues,COMPBIAS:Pro residues,REGION:Disordered,ZN_FING:FCS-type 1,ZN_FING:FCS-type 2,
Q9D032	single-stranded DNA binding protein 3(Ssbp3)	Mus musculus			GO:0002244~hematopoietic progenitor cell differentiation,GO:0008284~positive regulation of cell proliferation,GO:0021501~prechordal plate formation,GO:0021547~midbrain-hindbrain boundary initiation,GO:0030154~cell differentiation,GO:0045893~positive regulation of transcription, DNA-templated,GO:0045944~positive regulation of transcription from RNA polymerase II promoter,GO:0048382~mesendoderm development,GO:0060322~head development,GO:0060323~head morphogenesis,GO:0065003~macromolecular complex assembly,GO:2000744~positive regulation of anterior head development,	GO:0005634~nucleus,GO:0005667~transcription factor complex,GO:0032991~macromolecular complex,	GO:0003677~DNA binding,GO:0003697~single-stranded DNA binding,GO:0003713~transcription coactivator activity,GO:0005515~protein binding,	IPR006594:LisH,IPR008116:SSDP_DNA-bd,				SM00667:LisH,	KW-0804~Transcription,KW-0805~Transcription regulation,	KW-0539~Nucleus,					KW-0238~DNA-binding,	KW-0007~Acetylation,KW-0488~Methylation,KW-0597~Phosphoprotein,	COMPBIAS:Polar residues,COMPBIAS:Pro residues,DOMAIN:LisH,REGION:Disordered,
Q5XIS1	slingshot protein phosphatase 3(Ssh3)	Rattus norvegicus			GO:0016311~dephosphorylation,GO:0030036~actin cytoskeleton organization,GO:0030837~negative regulation of actin filament polymerization,	GO:0005634~nucleus,GO:0005737~cytoplasm,GO:0005856~cytoskeleton,	GO:0003779~actin binding,GO:0004721~phosphoprotein phosphatase activity,GO:0004725~protein tyrosine phosphatase activity,GO:0008138~protein tyrosine/serine/threonine phosphatase activity,GO:0017018~myosin phosphatase activity,	IPR000340:Dual-sp_phosphatase_cat-dom,IPR000387:Tyr_Pase_dom,IPR014876:DEK_C,IPR016130:Tyr_Pase_AS,IPR020422:TYR_PHOSPHATASE_DUAL_dom,IPR029021:Prot-tyrosine_phosphatase-like,IPR043587:Phosphatase_SSH-like,	rno04360:Axon guidance,rno04810:Regulation of actin cytoskeleton,			SM00195:DSPc,		KW-0206~Cytoskeleton,KW-0539~Nucleus,KW-0963~Cytoplasm,					KW-0378~Hydrolase,KW-0904~Protein phosphatase,	KW-0007~Acetylation,KW-0597~Phosphoprotein,	ACT_SITE:Phosphocysteine intermediate,COMPBIAS:Basic and acidic residues,COMPBIAS:Polar residues,COMPBIAS:Pro residues,DOMAIN:DEK-C,DOMAIN:Tyrosine specific protein phosphatases,DOMAIN:Tyrosine-protein phosphatase,REGION:Disordered,
O88279	slit guidance ligand 1(Slit1)	Rattus norvegicus			GO:0007097~nuclear migration,GO:0007399~nervous system development,GO:0007409~axonogenesis,GO:0007411~axon guidance,GO:0008045~motor neuron axon guidance,GO:0016043~cellular component organization,GO:0021510~spinal cord development,GO:0021772~olfactory bulb development,GO:0022028~tangential migration from the subventricular zone to the olfactory bulb,GO:0022029~telencephalon cell migration,GO:0030154~cell differentiation,GO:0031290~retinal ganglion cell axon guidance,GO:0033563~dorsal/ventral axon guidance,GO:0048812~neuron projection morphogenesis,GO:0048843~negative regulation of axon extension involved in axon guidance,GO:0048846~axon extension involved in axon guidance,GO:0050919~negative chemotaxis,GO:0051964~negative regulation of synapse assembly,	GO:0005576~extracellular region,GO:0005615~extracellular space,	GO:0005509~calcium ion binding,GO:0005515~protein binding,GO:0008201~heparin binding,GO:0043395~heparan sulfate proteoglycan binding,GO:0048495~Roundabout binding,	IPR000152:EGF-type_Asp/Asn_hydroxyl_site,IPR000372:LRRNT,IPR000483:Cys-rich_flank_reg_C,IPR000742:EGF-like_dom,IPR001611:Leu-rich_rpt,IPR001791:Laminin_G,IPR001881:EGF-like_Ca-bd_dom,IPR003591:Leu-rich_rpt_typical-subtyp,IPR003645:Fol_N,IPR006207:Cys_knot_C,IPR009030:Growth_fac_rcpt_cys_sf,IPR013032:EGF-like_CS,IPR013320:ConA-like_dom_sf,IPR018097:EGF_Ca-bd_CS,IPR032675:LRR_dom_sf,	rno04360:Axon guidance,			SM00013:LRRNT,SM00041:CT,SM00082:LRRCT,SM00179:EGF_CA,SM00181:EGF,SM00274:FOLN,SM00282:LamG,SM00364:LRR_BAC,SM00365:LRR_SD22,SM00369:LRR_TYP,	KW-0221~Differentiation,KW-0524~Neurogenesis,	KW-0964~Secreted,			KW-0245~EGF-like domain,KW-0433~Leucine-rich repeat,KW-0677~Repeat,KW-0732~Signal,		KW-0217~Developmental protein,KW-9996~Developmental protein,	KW-0325~Glycoprotein,KW-1015~Disulfide bond,	CARBOHYD:N-linked (GlcNAc...) asparagine,DOMAIN:CTCK,DOMAIN:EGF-like,DOMAIN:EGF-like 1,DOMAIN:EGF-like 2,DOMAIN:EGF-like 3,DOMAIN:EGF-like 4,DOMAIN:EGF-like 5,DOMAIN:EGF-like 6,DOMAIN:EGF-like 7,DOMAIN:EGF-like 8,DOMAIN:EGF-like 9,DOMAIN:LRRCT 1,DOMAIN:LRRCT 2,DOMAIN:LRRCT 3,DOMAIN:LRRCT 4,DOMAIN:LRRNT,DOMAIN:LRRNT 2,DOMAIN:LRRNT 3,DOMAIN:LRRNT 4,DOMAIN:Laminin G,DOMAIN:Laminin G-like,REPEAT:LRR 1,REPEAT:LRR 10,REPEAT:LRR 11,REPEAT:LRR 12,REPEAT:LRR 13,REPEAT:LRR 14,REPEAT:LRR 15,REPEAT:LRR 16,REPEAT:LRR 17,REPEAT:LRR 18,REPEAT:LRR 19,REPEAT:LRR 2,REPEAT:LRR 20,REPEAT:LRR 3,REPEAT:LRR 4,REPEAT:LRR 5,REPEAT:LRR 6,REPEAT:LRR 7,REPEAT:LRR 8,REPEAT:LRR 9,
O88280	slit guidance ligand 3(Slit3)	Rattus norvegicus			GO:0003180~aortic valve morphogenesis,GO:0003181~atrioventricular valve morphogenesis,GO:0007399~nervous system development,GO:0007411~axon guidance,GO:0008285~negative regulation of cell proliferation,GO:0009887~animal organ morphogenesis,GO:0010629~negative regulation of gene expression,GO:0021510~spinal cord development,GO:0030154~cell differentiation,GO:0030308~negative regulation of cell growth,GO:0032870~cellular response to hormone stimulus,GO:0035385~Roundabout signaling pathway,GO:0048846~axon extension involved in axon guidance,GO:0050919~negative chemotaxis,GO:0051414~response to cortisol,GO:0060412~ventricular septum morphogenesis,GO:0061364~apoptotic process involved in luteolysis,GO:0070100~negative regulation of chemokine-mediated signaling pathway,	GO:0005576~extracellular region,GO:0005615~extracellular space,	GO:0005509~calcium ion binding,GO:0008201~heparin binding,GO:0048495~Roundabout binding,	IPR000152:EGF-type_Asp/Asn_hydroxyl_site,IPR000372:LRRNT,IPR000483:Cys-rich_flank_reg_C,IPR000742:EGF-like_dom,IPR001611:Leu-rich_rpt,IPR001791:Laminin_G,IPR001881:EGF-like_Ca-bd_dom,IPR003591:Leu-rich_rpt_typical-subtyp,IPR006207:Cys_knot_C,IPR009030:Growth_fac_rcpt_cys_sf,IPR013320:ConA-like_dom_sf,IPR018097:EGF_Ca-bd_CS,IPR032675:LRR_dom_sf,	rno04360:Axon guidance,			SM00013:LRRNT,SM00041:CT,SM00082:LRRCT,SM00179:EGF_CA,SM00181:EGF,SM00282:LamG,SM00364:LRR_BAC,SM00365:LRR_SD22,SM00368:LRR_RI,SM00369:LRR_TYP,	KW-0221~Differentiation,KW-0524~Neurogenesis,	KW-0964~Secreted,			KW-0245~EGF-like domain,KW-0433~Leucine-rich repeat,KW-0677~Repeat,KW-0732~Signal,		KW-0217~Developmental protein,KW-9996~Developmental protein,	KW-0325~Glycoprotein,KW-1015~Disulfide bond,	CARBOHYD:N-linked (GlcNAc...) asparagine,DOMAIN:CTCK,DOMAIN:EGF-like,DOMAIN:EGF-like 1,DOMAIN:EGF-like 2,DOMAIN:EGF-like 3,DOMAIN:EGF-like 4,DOMAIN:EGF-like 5,DOMAIN:EGF-like 6,DOMAIN:EGF-like 7,DOMAIN:EGF-like 8,DOMAIN:EGF-like 9,DOMAIN:LRRCT 1,DOMAIN:LRRCT 2,DOMAIN:LRRCT 3,DOMAIN:LRRCT 4,DOMAIN:LRRNT,DOMAIN:LRRNT 2,DOMAIN:LRRNT 3,DOMAIN:LRRNT 4,DOMAIN:Laminin G,DOMAIN:Laminin G-like,REPEAT:LRR 1,REPEAT:LRR 10,REPEAT:LRR 11,REPEAT:LRR 12,REPEAT:LRR 13,REPEAT:LRR 14,REPEAT:LRR 15,REPEAT:LRR 16,REPEAT:LRR 17,REPEAT:LRR 18,REPEAT:LRR 19,REPEAT:LRR 2,REPEAT:LRR 20,REPEAT:LRR 3,REPEAT:LRR 4,REPEAT:LRR 5,REPEAT:LRR 6,REPEAT:LRR 7,REPEAT:LRR 8,REPEAT:LRR 9,
Q7T2D0	small G protein signaling modulator 3(sgsm3)	Danio rerio			GO:0090630~activation of GTPase activity,		GO:0005096~GTPase activator activity,	IPR000195:Rab-GAP-TBC_dom,IPR001452:SH3_domain,IPR004012:Run_dom,IPR035833:SGSM3_SH3,IPR035969:Rab-GAP_TBC_sf,IPR036028:SH3-like_dom_sf,IPR037213:Run_dom_sf,				SM00164:TBC,SM00326:SH3,SM00593:RUN,					KW-0175~Coiled coil,KW-0728~SH3 domain,				DOMAIN:RUN,DOMAIN:Rab-GAP TBC,DOMAIN:SH3,
Q96EQ0	small glutamine rich tetratricopeptide repeat co-chaperone beta(SGTB)	Homo sapiens			GO:0006620~posttranslational protein targeting to membrane,GO:0051260~protein homooligomerization,GO:0051291~protein heterooligomerization,	GO:0016020~membrane,GO:0072380~TRC complex,	GO:0005515~protein binding,GO:0030544~Hsp70 protein binding,GO:0042802~identical protein binding,GO:0060090~binding, bridging,	IPR001440:TPR_1,IPR011990:TPR-like_helical_dom_sf,IPR019734:TPR_repeat,IPR032374:SGTA_dimer,IPR047150:SGT,				SM00028:TPR,					KW-0677~Repeat,KW-0802~TPR repeat,		KW-0143~Chaperone,	KW-0007~Acetylation,KW-0597~Phosphoprotein,	DOMAIN:SGTA homodimerisation,REPEAT:TPR,REPEAT:TPR 1,REPEAT:TPR 2,REPEAT:TPR 3,REPEAT:TPR 4,
Q2KIK3	small integral membrane protein 14(SMIM14)	Bos taurus				GO:0005783~endoplasmic reticulum,GO:0005789~endoplasmic reticulum membrane,		IPR000477:RT_dom,IPR020309:Uncharacterised_CD034/YQF4,IPR043502:DNA/RNA_pol_sf,						KW-0256~Endoplasmic reticulum,KW-0472~Membrane,			KW-0812~Transmembrane,KW-1133~Transmembrane helix,				DOMAIN:Reverse transcriptase,REGION:Disordered,TOPO_DOM:Cytoplasmic,TOPO_DOM:Lumenal,TRANSMEM:Helical,
