ID	Gene Name	Species	BBID	BIOCARTA	GOTERM_BP_DIRECT	GOTERM_CC_DIRECT	GOTERM_MF_DIRECT	INTERPRO	KEGG_PATHWAY	OMIM_DISEASE	PIR_SUPERFAMILY	SMART	UP_KW_BIOLOGICAL_PROCESS	UP_KW_CELLULAR_COMPONENT	UP_KW_DEVELOPMENTAL_STAGE	UP_KW_DISEASE	UP_KW_DOMAIN	UP_KW_LIGAND	UP_KW_MOLECULAR_FUNCTION	UP_KW_PTM	UP_SEQ_FEATURE
P30372	cholinergic receptor muscarinic 2(CHRM2)	Gallus gallus			GO:0006940~regulation of smooth muscle contraction,GO:0007187~G-protein coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger,GO:0007197~adenylate cyclase-inhibiting G-protein coupled acetylcholine receptor signaling pathway,GO:0007213~G-protein coupled acetylcholine receptor signaling pathway,GO:0007268~chemical synaptic transmission,GO:0008016~regulation of heart contraction,GO:0009615~response to virus,GO:0071880~adenylate cyclase-activating adrenergic receptor signaling pathway,	GO:0005886~plasma membrane,GO:0030425~dendrite,GO:0045202~synapse,GO:0045211~postsynaptic membrane,GO:0098793~presynapse,GO:0098981~cholinergic synapse,	GO:0004993~G-protein coupled serotonin receptor activity,GO:0016907~G-protein coupled acetylcholine receptor activity,GO:1990763~arrestin family protein binding,	IPR000276:GPCR_Rhodpsn,IPR000995:Musac_Ach_rcpt,IPR001065:Musac_Ach_M2_rcpt,IPR017452:GPCR_Rhodpsn_7TM,	gga04020:Calcium signaling pathway,gga04080:Neuroactive ligand-receptor interaction,gga04810:Regulation of actin cytoskeleton,			SM01381:7TM_GPCR_Srsx,		KW-0472~Membrane,KW-0628~Postsynaptic cell membrane,KW-0770~Synapse,KW-1003~Cell membrane,			KW-0812~Transmembrane,KW-1133~Transmembrane helix,		KW-0297~G-protein coupled receptor,KW-0675~Receptor,KW-0807~Transducer,	KW-0325~Glycoprotein,KW-0597~Phosphoprotein,KW-1015~Disulfide bond,	CARBOHYD:N-linked (GlcNAc...) asparagine,COMPBIAS:Polar residues,MOTIF:Important for signaling,REGION:Disordered,TOPO_DOM:Cytoplasmic,TOPO_DOM:Extracellular,TRANSMEM:Helical; Name=1,TRANSMEM:Helical; Name=2,TRANSMEM:Helical; Name=3,TRANSMEM:Helical; Name=4,TRANSMEM:Helical; Name=5,TRANSMEM:Helical; Name=6,TRANSMEM:Helical; Name=7,
P41984	cholinergic receptor muscarinic 3(CHRM3)	Bos taurus			GO:0003056~regulation of vascular smooth muscle contraction,GO:0007187~G-protein coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger,GO:0007197~adenylate cyclase-inhibiting G-protein coupled acetylcholine receptor signaling pathway,GO:0007268~chemical synaptic transmission,GO:0045987~positive regulation of smooth muscle contraction,GO:0046541~saliva secretion,GO:0071880~adenylate cyclase-activating adrenergic receptor signaling pathway,	GO:0005789~endoplasmic reticulum membrane,GO:0005886~plasma membrane,GO:0016323~basolateral plasma membrane,GO:0016328~lateral plasma membrane,GO:0030425~dendrite,GO:0045202~synapse,GO:0045211~postsynaptic membrane,	GO:0004930~G-protein coupled receptor activity,GO:0004993~G-protein coupled serotonin receptor activity,GO:0016907~G-protein coupled acetylcholine receptor activity,	IPR000276:GPCR_Rhodpsn,IPR000995:Musac_Ach_rcpt,IPR001183:Musac_Ach_M3_rcpt,IPR017452:GPCR_Rhodpsn_7TM,	bta04020:Calcium signaling pathway,bta04080:Neuroactive ligand-receptor interaction,bta04725:Cholinergic synapse,bta04742:Taste transduction,bta04810:Regulation of actin cytoskeleton,bta04911:Insulin secretion,bta04970:Salivary secretion,bta04971:Gastric acid secretion,bta04972:Pancreatic secretion,bta05010:Alzheimer disease,bta05022:Pathways of neurodegeneration - multiple diseases,			SM01381:7TM_GPCR_Srsx,		KW-0256~Endoplasmic reticulum,KW-0472~Membrane,KW-0628~Postsynaptic cell membrane,KW-0770~Synapse,KW-1003~Cell membrane,			KW-0812~Transmembrane,KW-1133~Transmembrane helix,		KW-0297~G-protein coupled receptor,KW-0675~Receptor,KW-0807~Transducer,	KW-0325~Glycoprotein,KW-0597~Phosphoprotein,KW-1015~Disulfide bond,	CARBOHYD:N-linked (GlcNAc...) asparagine,COMPBIAS:Polar residues,DOMAIN:G-protein coupled receptors family 1 profile,MOTIF:Basolateral sorting signal,REGION:Disordered,TOPO_DOM:Cytoplasmic,TOPO_DOM:Extracellular,TRANSMEM:Helical,TRANSMEM:Helical; Name=1,TRANSMEM:Helical; Name=2,TRANSMEM:Helical; Name=3,TRANSMEM:Helical; Name=4,TRANSMEM:Helical; Name=5,TRANSMEM:Helical; Name=6,TRANSMEM:Helical; Name=7,
Q8N6G5	chondroitin sulfate N-acetylgalactosaminyltransferase 2(CSGALNACT2)	Homo sapiens			GO:0030166~proteoglycan biosynthetic process,GO:0030206~chondroitin sulfate biosynthetic process,GO:0050650~chondroitin sulfate proteoglycan biosynthetic process,GO:0050651~dermatan sulfate proteoglycan biosynthetic process,GO:0050652~dermatan sulfate proteoglycan biosynthetic process, polysaccharide chain biosynthetic process,GO:0050653~chondroitin sulfate proteoglycan biosynthetic process, polysaccharide chain biosynthetic process,	GO:0000139~Golgi membrane,GO:0016020~membrane,GO:0032580~Golgi cisterna membrane,	GO:0005515~protein binding,GO:0008376~acetylgalactosaminyltransferase activity,GO:0046872~metal ion binding,GO:0047237~glucuronylgalactosylproteoglycan 4-beta-N-acetylgalactosaminyltransferase activity,GO:0047238~glucuronosyl-N-acetylgalactosaminyl-proteoglycan 4-beta-N-acetylgalactosaminyltransferase activity,	IPR008428:Chond_GalNAc,IPR029044:Nucleotide-diphossugar_trans,	hsa00532:Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate,hsa01100:Metabolic pathways,					KW-0333~Golgi apparatus,KW-0472~Membrane,			KW-0175~Coiled coil,KW-0735~Signal-anchor,KW-0812~Transmembrane,KW-1133~Transmembrane helix,	KW-0479~Metal-binding,	KW-0808~Transferase,	KW-0325~Glycoprotein,	CARBOHYD:N-linked (GlcNAc...) asparagine,TOPO_DOM:Cytoplasmic,TOPO_DOM:Lumenal,TRANSMEM:Helical,TRANSMEM:Helical; Signal-anchor for type II membrane protein,
Q6ZQ11	chondroitin sulfate synthase 1(Chsy1)	Mus musculus			GO:0002063~chondrocyte development,GO:0009954~proximal/distal pattern formation,GO:0030206~chondroitin sulfate biosynthetic process,GO:0030279~negative regulation of ossification,GO:0031667~response to nutrient levels,GO:0045880~positive regulation of smoothened signaling pathway,GO:0051216~cartilage development,GO:0051923~sulfation,GO:0060349~bone morphogenesis,	GO:0005576~extracellular region,GO:0005794~Golgi apparatus,GO:0016020~membrane,GO:0032580~Golgi cisterna membrane,	GO:0008376~acetylgalactosaminyltransferase activity,GO:0016740~transferase activity,GO:0016757~transferase activity, transferring glycosyl groups,GO:0046872~metal ion binding,GO:0047238~glucuronosyl-N-acetylgalactosaminyl-proteoglycan 4-beta-N-acetylgalactosaminyltransferase activity,GO:0050510~N-acetylgalactosaminyl-proteoglycan 3-beta-glucuronosyltransferase activity,	IPR008428:Chond_GalNAc,IPR029044:Nucleotide-diphossugar_trans,	mmu00532:Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate,mmu01100:Metabolic pathways,					KW-0333~Golgi apparatus,KW-0472~Membrane,KW-0964~Secreted,			KW-0735~Signal-anchor,KW-0812~Transmembrane,KW-1133~Transmembrane helix,	KW-0479~Metal-binding,	KW-0808~Transferase,	KW-0325~Glycoprotein,	CARBOHYD:N-linked (GlcNAc...) asparagine,REGION:Disordered,TOPO_DOM:Cytoplasmic,TOPO_DOM:Lumenal,TRANSMEM:Helical; Signal-anchor for type II membrane protein,
A0JMK9	chromatin assembly factor 1, subunit A (p150)(chaf1a)	Danio rerio			GO:0006260~DNA replication,GO:0006281~DNA repair,GO:0006334~nucleosome assembly,GO:0006335~DNA replication-dependent nucleosome assembly,GO:0006974~cellular response to DNA damage stimulus,GO:0007049~cell cycle,	GO:0005634~nucleus,GO:0033186~CAF-1 complex,		IPR022043:CAF1A,IPR029091:CAF1_p150_N,IPR029105:CAF1-p150_C2,					KW-0131~Cell cycle,KW-0227~DNA damage,KW-0234~DNA repair,KW-0235~DNA replication,	KW-0539~Nucleus,					KW-0143~Chaperone,	KW-0597~Phosphoprotein,	COMPBIAS:Acidic residues,COMPBIAS:Basic and acidic residues,COMPBIAS:Polar residues,DOMAIN:Chromatin assembly factor 1 subunit p150 C-terminal,DOMAIN:Chromatin assembly factor 1 subunit p150 N-terminal,REGION:Disordered,
Q9D0N7	chromatin assembly factor 1, subunit B(Chaf1b)	Mus musculus			GO:0006260~DNA replication,GO:0006281~DNA repair,GO:0006334~nucleosome assembly,GO:0006335~DNA replication-dependent nucleosome assembly,GO:0006974~cellular response to DNA damage stimulus,GO:0007049~cell cycle,	GO:0000785~chromatin,GO:0005634~nucleus,GO:0005654~nucleoplasm,GO:0005737~cytoplasm,GO:0032991~macromolecular complex,GO:0033186~CAF-1 complex,	GO:0005515~protein binding,	IPR001632:Gprotein_B,IPR001680:WD40_rpt,IPR015943:WD40/YVTN_repeat-like_dom_sf,IPR019775:WD40_repeat_CS,IPR029129:CAF1_p60_C,IPR036322:WD40_repeat_dom_sf,IPR045145:PTHR15271,				SM00320:WD40,	KW-0131~Cell cycle,KW-0227~DNA damage,KW-0234~DNA repair,KW-0235~DNA replication,KW-0804~Transcription,KW-0805~Transcription regulation,	KW-0539~Nucleus,KW-0963~Cytoplasm,			KW-0677~Repeat,KW-0853~WD repeat,			KW-0007~Acetylation,KW-0597~Phosphoprotein,	COMPBIAS:Basic and acidic residues,COMPBIAS:Polar residues,REGION:Disordered,REPEAT:WD,REPEAT:WD 1,REPEAT:WD 2,REPEAT:WD 3,REPEAT:WD 4,REPEAT:WD 5,REPEAT:WD 6,REPEAT:WD 7,
P83917	chromobox 1(Cbx1)	Mus musculus			GO:0000122~negative regulation of transcription from RNA polymerase II promoter,GO:0006325~chromatin organization,GO:0006974~cellular response to DNA damage stimulus,GO:0045892~negative regulation of transcription, DNA-templated,	GO:0000775~chromosome, centromeric region,GO:0000781~chromosome, telomeric region,GO:0000785~chromatin,GO:0000792~heterochromatin,GO:0001939~female pronucleus,GO:0001940~male pronucleus,GO:0005634~nucleus,GO:0005654~nucleoplasm,GO:0005721~pericentric heterochromatin,GO:0005819~spindle,GO:0010369~chromocenter,GO:0016604~nuclear body,GO:0043231~intracellular membrane-bounded organelle,GO:0090734~site of DNA damage,	GO:0003677~DNA binding,GO:0003682~chromatin binding,GO:0005515~protein binding,GO:0019899~enzyme binding,GO:0035064~methylated histone binding,GO:0042802~identical protein binding,GO:0060090~binding, bridging,GO:1990226~histone methyltransferase binding,	IPR000953:Chromo/chromo_shadow_dom,IPR008251:Chromo_shadow_dom,IPR016197:Chromo-like_dom_sf,IPR017984:Chromo_dom_subgr,IPR023779:Chromodomain_CS,IPR023780:Chromo_domain,				SM00298:CHROMO,SM00300:ChSh,		KW-0539~Nucleus,			KW-0677~Repeat,			KW-0597~Phosphoprotein,KW-0832~Ubl conjugation,KW-1017~Isopeptide bond,	COMPBIAS:Basic and acidic residues,CROSSLNK:Glycyl lysine isopeptide (Lys-Gly) (interchain with G-Cter in SUMO2),DOMAIN:Chromo,DOMAIN:Chromo 1,DOMAIN:Chromo 2; shadow subtype,MUTAGEN:I->E: Abolishes homodimer formation.,MUTAGEN:V->M: Abolishes interaction with SUV39H1.,MUTAGEN:V->R: Abolishes interaction with SUV39H1.,MUTAGEN:Y->E: Abolishes homodimer formation.,REGION:Disordered,SITE:Histone H3A7 binding,SITE:Histone H3K9me2 binding,SITE:Interacts with the PxVxL motif of TRIM28/TIF1B,
Q5R6X7	chromobox 3(CBX3)	Pongo abelii			GO:0000122~negative regulation of transcription from RNA polymerase II promoter,GO:0006325~chromatin organization,GO:0006974~cellular response to DNA damage stimulus,GO:0045892~negative regulation of transcription, DNA-templated,GO:0048511~rhythmic process,	GO:0000779~condensed chromosome, centromeric region,GO:0000785~chromatin,GO:0000791~euchromatin,GO:0000792~heterochromatin,GO:0005634~nucleus,GO:0005635~nuclear envelope,GO:0005721~pericentric heterochromatin,GO:0005819~spindle,GO:0090734~site of DNA damage,	GO:0003682~chromatin binding,GO:0019904~protein domain specific binding,GO:0035064~methylated histone binding,	IPR000953:Chromo/chromo_shadow_dom,IPR008251:Chromo_shadow_dom,IPR016197:Chromo-like_dom_sf,IPR017984:Chromo_dom_subgr,IPR023779:Chromodomain_CS,IPR023780:Chromo_domain,IPR038033:CBX3_chromo_domain,	pon03083:Polycomb repressive complex,			SM00298:CHROMO,SM00300:ChSh,	KW-0090~Biological rhythms,KW-0804~Transcription,KW-0805~Transcription regulation,	KW-0539~Nucleus,			KW-0677~Repeat,		KW-0156~Chromatin regulator,KW-0678~Repressor,	KW-0007~Acetylation,KW-0597~Phosphoprotein,KW-0832~Ubl conjugation,KW-1017~Isopeptide bond,	COMPBIAS:Basic and acidic residues,CROSSLNK:Glycyl lysine isopeptide (Lys-Gly) (interchain with G-Cter in SUMO2),CROSSLNK:Glycyl lysine isopeptide (Lys-Gly) (interchain with G-Cter in SUMO2); alternate,DOMAIN:Chromo,DOMAIN:Chromo 1,DOMAIN:Chromo 2; shadow subtype,REGION:Disordered,
O95931	chromobox 7(CBX7)	Homo sapiens			GO:0000122~negative regulation of transcription from RNA polymerase II promoter,GO:0006325~chromatin organization,	GO:0000785~chromatin,GO:0005634~nucleus,GO:0005654~nucleoplasm,GO:0005829~cytosol,GO:0031519~PcG protein complex,GO:0035102~PRC1 complex,	GO:0005515~protein binding,	IPR000953:Chromo/chromo_shadow_dom,IPR016197:Chromo-like_dom_sf,IPR017984:Chromo_dom_subgr,IPR023779:Chromodomain_CS,IPR023780:Chromo_domain,IPR033773:CBX7_C,IPR043000:CBX7,	hsa03083:Polycomb repressive complex,			SM00298:CHROMO,	KW-0804~Transcription,KW-0805~Transcription regulation,	KW-0539~Nucleus,					KW-0156~Chromatin regulator,KW-0678~Repressor,		DOMAIN:Chromo,MUTAGEN:F->D: Loss of interaction with RNF2.,MUTAGEN:F->D: Reduced interaction with RNF2.,MUTAGEN:K->A: Loss of cellular lifespan extension.,MUTAGEN:W->A: Loss of cellular lifespan extension.,REGION:Disordered,REGION:Required for cellular lifespan extension,
Q3L8U1	chromodomain helicase DNA binding protein 9(CHD9)	Homo sapiens			GO:0006338~chromatin remodeling,	GO:0005634~nucleus,GO:0005654~nucleoplasm,GO:0005829~cytosol,	GO:0003677~DNA binding,GO:0004386~helicase activity,GO:0005524~ATP binding,GO:0016787~hydrolase activity,GO:0016887~ATPase activity,	IPR000330:SNF2_N,IPR000953:Chromo/chromo_shadow_dom,IPR001650:Helicase_C,IPR006576:BRK_domain,IPR014001:Helicase_ATP-bd,IPR016197:Chromo-like_dom_sf,IPR023780:Chromo_domain,IPR027417:P-loop_NTPase,IPR037259:BRK_sf,IPR038718:SNF2-like_sf,				SM00298:CHROMO,SM00487:DEXDc,SM00490:HELICc,SM00592:BRK,	KW-0804~Transcription,KW-0805~Transcription regulation,	KW-0539~Nucleus,KW-0963~Cytoplasm,			KW-0677~Repeat,	KW-0067~ATP-binding,KW-0547~Nucleotide-binding,	KW-0156~Chromatin regulator,KW-0238~DNA-binding,KW-0347~Helicase,KW-0378~Hydrolase,	KW-0007~Acetylation,KW-0597~Phosphoprotein,KW-0832~Ubl conjugation,KW-1017~Isopeptide bond,	COMPBIAS:Basic and acidic residues,COMPBIAS:Polar residues,CROSSLNK:Glycyl lysine isopeptide (Lys-Gly) (interchain with G-Cter in SUMO2),DOMAIN:BRK,DOMAIN:Chromo,DOMAIN:Chromo 1,DOMAIN:Chromo 2,DOMAIN:Helicase ATP-binding,DOMAIN:Helicase C-terminal,MOTIF:DEAH box,MOTIF:LXXLL motif 1,MOTIF:LXXLL motif 2,MOTIF:LXXLL motif 3,MOTIF:LXXLL motif 4,MOTIF:LXXLL motif 5,REGION:A.T hook-like,REGION:Binds A/T-rich DNA,REGION:Disordered,
Q68DL7	chromosome 18 open reading frame 63(C18orf63)	Homo sapiens						IPR031643:DUF4708,													COMPBIAS:Basic and acidic residues,REGION:Disordered,
D6RIA3	chromosome 4 open reading frame 54(C4orf54)	Homo sapiens						IPR027838:DUF4585,												KW-0488~Methylation,KW-0597~Phosphoprotein,	COMPBIAS:Basic and acidic residues,COMPBIAS:Polar residues,COMPBIAS:Pro residues,REGION:Disordered,
Q9NZ63	chromosome 9 open reading frame 78(C9orf78)	Homo sapiens			GO:0000398~mRNA splicing, via spliceosome,GO:0007059~chromosome segregation,GO:0045292~mRNA cis splicing, via spliceosome,GO:0060629~regulation of homologous chromosome segregation,	GO:0000775~chromosome, centromeric region,GO:0005634~nucleus,GO:0005654~nucleoplasm,GO:0005681~spliceosomal complex,GO:0005829~cytosol,	GO:0005515~protein binding,GO:0030623~U5 snRNA binding,	IPR010756:Tls1-like,					KW-0159~Chromosome partition,KW-0507~mRNA processing,KW-0508~mRNA splicing,	KW-0137~Centromere,KW-0158~Chromosome,KW-0539~Nucleus,KW-0747~Spliceosome,					KW-0694~RNA-binding,	KW-0597~Phosphoprotein,	COMPBIAS:Basic and acidic residues,MUTAGEN:F->A: Decreases binding to SNRNP200.,MUTAGEN:R->A: Abolishes binding to SNRNP200.,REGION:Disordered,REGION:Interaction with SNRNP200,
P0CG11	chromosome transmission fidelity factor 8(CHTF8)	Bos taurus			GO:0006260~DNA replication,GO:0007064~mitotic sister chromatid cohesion,GO:0032508~DNA duplex unwinding,GO:1900264~positive regulation of DNA-directed DNA polymerase activity,	GO:0031390~Ctf18 RFC-like complex,	GO:0003677~DNA binding,	IPR018607:Ctf8,					KW-0131~Cell cycle,KW-0235~DNA replication,	KW-0539~Nucleus,					KW-0238~DNA-binding,
Q7M3E1	chymotrypsin C(CTRC)	Bos taurus			GO:0006508~proteolysis,GO:0006874~cellular calcium ion homeostasis,	GO:0005615~extracellular space,GO:0016020~membrane,	GO:0004252~serine-type endopeptidase activity,	IPR001254:Trypsin_dom,IPR001314:Peptidase_S1A,IPR009003:Peptidase_S1_PA,IPR018114:TRYPSIN_HIS,IPR033116:TRYPSIN_SER,IPR043504:Peptidase_S1_PA_chymotrypsin,				SM00020:Tryp_SPc,		KW-0472~Membrane,KW-0964~Secreted,			KW-0732~Signal,KW-0812~Transmembrane,KW-1133~Transmembrane helix,		KW-0378~Hydrolase,KW-0645~Protease,KW-0720~Serine protease,	KW-0325~Glycoprotein,KW-0865~Zymogen,KW-1015~Disulfide bond,	ACT_SITE:Charge relay system,CARBOHYD:N-linked (GlcNAc...) asparagine,DOMAIN:Peptidase S1,PROPEP:Activation peptide,REGION:Disordered,TRANSMEM:Helical,
P08217	chymotrypsin like elastase 2A(CELA2A)	Homo sapiens		h_pepiPathway:Proepithelin Conversion to Epithelin and Wound Repair Control,	GO:0006508~proteolysis,GO:0032868~response to insulin,GO:0050796~regulation of insulin secretion,GO:0090330~regulation of platelet aggregation,GO:1901143~insulin catabolic process,	GO:0005576~extracellular region,GO:0005615~extracellular space,GO:0005829~cytosol,GO:0036457~keratohyalin granule,	GO:0004175~endopeptidase activity,GO:0004252~serine-type endopeptidase activity,GO:0005515~protein binding,GO:0017171~serine hydrolase activity,	IPR001254:Trypsin_dom,IPR001314:Peptidase_S1A,IPR009003:Peptidase_S1_PA,IPR018114:TRYPSIN_HIS,IPR033116:TRYPSIN_SER,IPR043504:Peptidase_S1_PA_chymotrypsin,	hsa04972:Pancreatic secretion,hsa04974:Protein digestion and absorption,	618620~Abdominal obesity-metabolic syndrome 4,		SM00020:Tryp_SPc,		KW-0964~Secreted,		KW-0219~Diabetes mellitus,KW-0225~Disease variant,KW-0550~Obesity,	KW-0732~Signal,		KW-0378~Hydrolase,KW-0645~Protease,KW-0720~Serine protease,	KW-0865~Zymogen,KW-1015~Disulfide bond,	ACT_SITE:Charge relay system,DOMAIN:Peptidase S1,PROPEP:Activation peptide,
P40313	chymotrypsin like(CTRL)	Homo sapiens			GO:0006508~proteolysis,GO:0030163~protein catabolic process,	GO:0005615~extracellular space,	GO:0004252~serine-type endopeptidase activity,GO:0005515~protein binding,GO:0008236~serine-type peptidase activity,	IPR001254:Trypsin_dom,IPR001314:Peptidase_S1A,IPR009003:Peptidase_S1_PA,IPR018114:TRYPSIN_HIS,IPR033116:TRYPSIN_SER,IPR043504:Peptidase_S1_PA_chymotrypsin,	hsa04972:Pancreatic secretion,hsa04974:Protein digestion and absorption,			SM00020:Tryp_SPc,					KW-0732~Signal,		KW-0378~Hydrolase,KW-0645~Protease,KW-0720~Serine protease,	KW-0325~Glycoprotein,KW-0865~Zymogen,KW-1015~Disulfide bond,	ACT_SITE:Charge relay system,CARBOHYD:N-linked (GlcNAc...) asparagine,DOMAIN:Peptidase S1,PROPEP:Activation peptide,
B1H283	ciliary microtubule associated protein 2(Cimap2)	Rattus norvegicus			GO:0008284~positive regulation of cell proliferation,GO:1903862~positive regulation of oxidative phosphorylation,	GO:0005739~mitochondrion,	GO:0097177~mitochondrial ribosome binding,	IPR010736:SHIPPO-rpt,IPR033557:CIMAP2,
Q8CJ40	ciliary rootlet coiled-coil, rootletin(Crocc)	Mus musculus			GO:0007049~cell cycle,GO:0007098~centrosome cycle,GO:0008104~protein localization,GO:0010457~centriole-centriole cohesion,GO:0010669~epithelial structure maintenance,GO:0019725~cellular homeostasis,GO:0030030~cell projection organization,GO:0032053~ciliary basal body organization,GO:0033365~protein localization to organelle,GO:0045494~photoreceptor cell maintenance,GO:0045724~positive regulation of cilium assembly,GO:0051649~establishment of localization in cell,GO:0051656~establishment of organelle localization,GO:1903566~positive regulation of protein localization to cilium,	GO:0001917~photoreceptor inner segment,GO:0005737~cytoplasm,GO:0005813~centrosome,GO:0005814~centriole,GO:0005829~cytosol,GO:0005856~cytoskeleton,GO:0005886~plasma membrane,GO:0005929~cilium,GO:0015629~actin cytoskeleton,GO:0035253~ciliary rootlet,GO:0042995~cell projection,GO:0097729~9+2 motile cilium,	GO:0003779~actin binding,GO:0005198~structural molecule activity,GO:0005200~structural constituent of cytoskeleton,GO:0005515~protein binding,GO:0019894~kinesin binding,						KW-0131~Cell cycle,KW-0970~Cilium biogenesis/degradation,	KW-0206~Cytoskeleton,KW-0963~Cytoplasm,KW-0966~Cell projection,KW-0969~Cilium,			KW-0175~Coiled coil,			KW-0597~Phosphoprotein,	COMPBIAS:Basic and acidic residues,COMPBIAS:Polar residues,COMPBIAS:Pro residues,REGION:Disordered,
Q9H799	ciliogenesis and planar polarity effector complex subunit 1(CPLANE1)	Homo sapiens			GO:0001736~establishment of planar polarity,GO:0001822~kidney development,GO:0003281~ventricular septum development,GO:0021549~cerebellum development,GO:0042733~embryonic digit morphogenesis,GO:0060021~palate development,GO:0060271~cilium assembly,GO:0060976~coronary vasculature development,GO:1904491~protein localization to ciliary transition zone,	GO:0016020~membrane,GO:0035869~ciliary transition zone,		IPR028236:CPLANE1,IPR036322:WD40_repeat_dom_sf,		277170~Orofaciodigital syndrome VI,614615~Joubert syndrome 17,			KW-0970~Cilium biogenesis/degradation,	KW-0472~Membrane,KW-0966~Cell projection,		KW-0225~Disease variant,KW-0979~Joubert syndrome,KW-1186~Ciliopathy,	KW-0175~Coiled coil,KW-0812~Transmembrane,KW-1133~Transmembrane helix,			KW-0597~Phosphoprotein,	COMPBIAS:Basic and acidic residues,COMPBIAS:Polar residues,REGION:Disordered,TRANSMEM:Helical,
