ID	Gene Name	Species	BBID	BIOCARTA	GOTERM_BP_DIRECT	GOTERM_CC_DIRECT	GOTERM_MF_DIRECT	INTERPRO	KEGG_PATHWAY	OMIM_DISEASE	PIR_SUPERFAMILY	SMART	UP_KW_BIOLOGICAL_PROCESS	UP_KW_CELLULAR_COMPONENT	UP_KW_DEVELOPMENTAL_STAGE	UP_KW_DISEASE	UP_KW_DOMAIN	UP_KW_LIGAND	UP_KW_MOLECULAR_FUNCTION	UP_KW_PTM	UP_SEQ_FEATURE
Q9PT84	potassium voltage-gated channel subfamily H member 6(KCNH6)	Gallus gallus			GO:0006357~regulation of transcription from RNA polymerase II promoter,GO:0060307~regulation of ventricular cardiac muscle cell membrane repolarization,GO:0071805~potassium ion transmembrane transport,GO:0086011~membrane repolarization during action potential,GO:0086091~regulation of heart rate by cardiac conduction,	GO:0005634~nucleus,GO:0016020~membrane,GO:0034702~ion channel complex,	GO:0000981~RNA polymerase II transcription factor activity, sequence-specific DNA binding,GO:0003700~transcription factor activity, sequence-specific DNA binding,GO:0005242~inward rectifier potassium channel activity,GO:0005249~voltage-gated potassium channel activity,GO:0043565~sequence-specific DNA binding,	IPR000014:PAS,IPR000418:Ets_dom,IPR000595:cNMP-bd_dom,IPR001660:SAM,IPR003118:Pointed_dom,IPR003938:K_chnl_volt-dep_EAG/ELK/ERG,IPR003967:K_chnl_volt-dep_ERG,IPR005821:Ion_trans_dom,IPR013761:SAM/pointed_sf,IPR014710:RmlC-like_jellyroll,IPR018490:cNMP-bd_dom_sf,IPR035965:PAS-like_dom_sf,IPR036388:WH-like_DNA-bd_sf,IPR036390:WH_DNA-bd_sf,IPR046328:ETS_fam,				SM00100:cNMP,SM00251:SAM_PNT,SM00413:ETS,	KW-0406~Ion transport,KW-0633~Potassium transport,KW-0804~Transcription,KW-0805~Transcription regulation,KW-0813~Transport,	KW-0472~Membrane,KW-0539~Nucleus,			KW-0812~Transmembrane,KW-1133~Transmembrane helix,	KW-0630~Potassium,	KW-0010~Activator,KW-0238~DNA-binding,KW-0407~Ion channel,KW-0631~Potassium channel,KW-0851~Voltage-gated channel,	KW-0325~Glycoprotein,	CARBOHYD:N-linked (GlcNAc...) asparagine,COMPBIAS:Basic and acidic residues,COMPBIAS:Polar residues,DNA_BIND:ETS,DOMAIN:Cyclic nucleotide-binding,DOMAIN:ETS,DOMAIN:PAC,DOMAIN:PAS,DOMAIN:PNT,DOMAIN:SAM,INTRAMEM:Pore-forming; Name=Segment H5,MOTIF:Selectivity filter,REGION:Disordered,TOPO_DOM:Cytoplasmic,TOPO_DOM:Extracellular,TRANSMEM:Helical,TRANSMEM:Helical; Name=Segment S1,TRANSMEM:Helical; Name=Segment S2,TRANSMEM:Helical; Name=Segment S3,TRANSMEM:Helical; Name=Segment S5,TRANSMEM:Helical; Name=Segment S6,TRANSMEM:Helical; Voltage-sensor; Name=Segment S4,
Q9NS40	potassium voltage-gated channel subfamily H member 7(KCNH7)	Homo sapiens			GO:0007623~circadian rhythm,GO:0042391~regulation of membrane potential,GO:0071805~potassium ion transmembrane transport,GO:0086011~membrane repolarization during action potential,	GO:0005886~plasma membrane,GO:0034702~ion channel complex,	GO:0005242~inward rectifier potassium channel activity,GO:0044877~macromolecular complex binding,	IPR000014:PAS,IPR000595:cNMP-bd_dom,IPR003938:K_chnl_volt-dep_EAG/ELK/ERG,IPR003967:K_chnl_volt-dep_ERG,IPR005821:Ion_trans_dom,IPR014710:RmlC-like_jellyroll,IPR018490:cNMP-bd_dom_sf,IPR035965:PAS-like_dom_sf,				SM00100:cNMP,	KW-0406~Ion transport,KW-0633~Potassium transport,KW-0813~Transport,	KW-0472~Membrane,			KW-0812~Transmembrane,KW-1133~Transmembrane helix,	KW-0630~Potassium,	KW-0407~Ion channel,KW-0631~Potassium channel,KW-0851~Voltage-gated channel,	KW-0325~Glycoprotein,KW-0597~Phosphoprotein,	CARBOHYD:N-linked (GlcNAc...) asparagine,COMPBIAS:Basic and acidic residues,DOMAIN:PAC,DOMAIN:PAS,INTRAMEM:Pore-forming; Name=Segment H5,MOTIF:Selectivity filter,REGION:Disordered,TOPO_DOM:Cytoplasmic,TOPO_DOM:Extracellular,TRANSMEM:Helical; Name=Segment S1,TRANSMEM:Helical; Name=Segment S2,TRANSMEM:Helical; Name=Segment S3,TRANSMEM:Helical; Name=Segment S5,TRANSMEM:Helical; Name=Segment S6,TRANSMEM:Helical; Voltage-sensor; Name=Segment S4,
B4F6V6	pre-B-cell leukemia homeobox 1(pbx1)	Xenopus tropicalis			GO:0001654~eye development,GO:0006355~regulation of transcription, DNA-templated,GO:0006357~regulation of transcription from RNA polymerase II promoter,GO:0007399~nervous system development,GO:0007420~brain development,GO:0009887~animal organ morphogenesis,GO:0014036~neural crest cell fate specification,GO:0030154~cell differentiation,GO:0045893~positive regulation of transcription, DNA-templated,GO:0045944~positive regulation of transcription from RNA polymerase II promoter,GO:0048513~animal organ development,GO:0048568~embryonic organ development,GO:0048666~neuron development,	GO:0005634~nucleus,GO:0005667~transcription factor complex,	GO:0000978~RNA polymerase II core promoter proximal region sequence-specific DNA binding,GO:0000981~RNA polymerase II transcription factor activity, sequence-specific DNA binding,GO:0003677~DNA binding,GO:0003700~transcription factor activity, sequence-specific DNA binding,GO:0043565~sequence-specific DNA binding,	IPR001356:Homeobox_dom,IPR005542:PBX_PBC_dom,IPR008422:Homeobox_KN_domain,IPR009057:Homeobox-like_sf,IPR017970:Homeobox_CS,	xtr04148:Efferocytosis,			SM00389:HOX,	KW-0221~Differentiation,KW-0524~Neurogenesis,KW-0804~Transcription,KW-0805~Transcription regulation,	KW-0539~Nucleus,			KW-0371~Homeobox,		KW-0010~Activator,KW-0217~Developmental protein,KW-0238~DNA-binding,KW-9996~Developmental protein,		COMPBIAS:Polar residues,DNA_BIND:Homeobox,DNA_BIND:Homeobox; TALE-type,DOMAIN:Homeobox,DOMAIN:PBC,REGION:Disordered,REGION:PBC-A,REGION:PBC-B,
Q9UMS4	pre-mRNA processing factor 19(PRPF19)	Homo sapiens			GO:0000077~DNA damage checkpoint,GO:0000209~protein polyubiquitination,GO:0000244~spliceosomal tri-snRNP complex assembly,GO:0000245~spliceosomal complex assembly,GO:0000398~mRNA splicing, via spliceosome,GO:0006281~DNA repair,GO:0006303~double-strand break repair via nonhomologous end joining,GO:0008104~protein localization,GO:0008610~lipid biosynthetic process,GO:0010498~proteasomal protein catabolic process,GO:0048026~positive regulation of mRNA splicing, via spliceosome,GO:0070534~protein K63-linked ubiquitination,	GO:0000974~Prp19 complex,GO:0005634~nucleus,GO:0005654~nucleoplasm,GO:0005662~DNA replication factor A complex,GO:0005681~spliceosomal complex,GO:0005737~cytoplasm,GO:0005811~lipid particle,GO:0005819~spindle,GO:0016020~membrane,GO:0016607~nuclear speck,GO:0035861~site of double-strand break,GO:0071006~U2-type catalytic step 1 spliceosome,GO:0071007~U2-type catalytic step 2 spliceosome,GO:0071013~catalytic step 2 spliceosome,	GO:0004842~ubiquitin-protein transferase activity,GO:0005515~protein binding,GO:0034450~ubiquitin-ubiquitin ligase activity,GO:0042802~identical protein binding,GO:0061630~ubiquitin protein ligase activity,	IPR001680:WD40_rpt,IPR003613:Ubox_domain,IPR013083:Znf_RING/FYVE/PHD,IPR013915:Pre-mRNA_splic_Prp19,IPR015943:WD40/YVTN_repeat-like_dom_sf,IPR019775:WD40_repeat_CS,IPR020472:G-protein_beta_WD-40_rep,IPR036322:WD40_repeat_dom_sf,IPR038959:Prp19,	hsa03040:Spliceosome,hsa04120:Ubiquitin mediated proteolysis,			SM00320:WD40,SM00504:Ubox,	KW-0227~DNA damage,KW-0234~DNA repair,KW-0507~mRNA processing,KW-0508~mRNA splicing,KW-0833~Ubl conjugation pathway,	KW-0206~Cytoskeleton,KW-0539~Nucleus,KW-0551~Lipid droplet,KW-0747~Spliceosome,KW-0963~Cytoplasm,			KW-0677~Repeat,KW-0853~WD repeat,		KW-0808~Transferase,	KW-0007~Acetylation,	DOMAIN:Pre-mRNA-splicing factor 19,DOMAIN:U-box,MUTAGEN:Y->A: Loss of interaction with the RPA complex and loss of recruitment to sites of DNA damage.,REGION:May mediate interaction with PSMC5,REPEAT:WD,REPEAT:WD 1,REPEAT:WD 2,REPEAT:WD 3,REPEAT:WD 4,REPEAT:WD 5,REPEAT:WD 6,REPEAT:WD 7,
Q4KL13	predicted gene 527(Gm527)	Mus musculus						IPR040029:C14orf28-like,
Q9UHG3	prenylcysteine oxidase 1(PCYOX1)	Homo sapiens			GO:0030327~prenylated protein catabolic process,GO:0030328~prenylcysteine catabolic process,	GO:0005764~lysosome,GO:0034361~very-low-density lipoprotein particle,GO:0070062~extracellular exosome,	GO:0001735~prenylcysteine oxidase activity,GO:0005515~protein binding,GO:0071949~FAD binding,	IPR010795:Prenylcys_lyase,IPR017046:Prenylcysteine_Oxase,IPR036188:FAD/NAD-bd_sf,	hsa00900:Terpenoid backbone biosynthesis,		PIRSF036292:Prenylcysteine_oxidase,			KW-0458~Lysosome,			KW-0732~Signal,	KW-0274~FAD,KW-0285~Flavoprotein,	KW-0560~Oxidoreductase,	KW-0325~Glycoprotein,	CARBOHYD:N-linked (GlcNAc...) asparagine,DOMAIN:Prenylcysteine lyase,
Q32PL8	primase and polymerase (DNA-directed)(primpol)	Danio rerio			GO:0006264~mitochondrial DNA replication,GO:0006281~DNA repair,GO:0006974~cellular response to DNA damage stimulus,GO:0009411~response to UV,GO:0019985~translesion synthesis,GO:0031297~replication fork processing,GO:0042276~error-prone translesion synthesis,GO:0043504~mitochondrial DNA repair,	GO:0000428~DNA-directed RNA polymerase complex,GO:0005634~nucleus,GO:0005657~replication fork,GO:0005694~chromosome,GO:0005739~mitochondrion,GO:0005759~mitochondrial matrix,	GO:0003682~chromatin binding,GO:0003887~DNA-directed DNA polymerase activity,GO:0003896~DNA primase activity,GO:0008270~zinc ion binding,GO:0016740~transferase activity,GO:0016779~nucleotidyltransferase activity,GO:0030145~manganese ion binding,GO:0046872~metal ion binding,	IPR044917:PRIMPOL,					KW-0227~DNA damage,KW-0234~DNA repair,KW-0804~Transcription,	KW-0158~Chromosome,KW-0240~DNA-directed RNA polymerase,KW-0496~Mitochondrion,KW-0539~Nucleus,KW-9994~DNA-directed RNA polymerase,				KW-0464~Manganese,KW-0479~Metal-binding,KW-0862~Zinc,	KW-0239~DNA-directed DNA polymerase,KW-0548~Nucleotidyltransferase,KW-0808~Transferase,		COMPBIAS:Acidic residues,COMPBIAS:Basic and acidic residues,MOTIF:Zinc knuckle motif,REGION:Disordered,
P24802	procollagen-lysine, 2-oxoglutarate 5-dioxygenase 1(PLOD1)	Gallus gallus			GO:0017185~peptidyl-lysine hydroxylation,	GO:0005783~endoplasmic reticulum,GO:0005789~endoplasmic reticulum membrane,GO:0030867~rough endoplasmic reticulum membrane,	GO:0005506~iron ion binding,GO:0008475~procollagen-lysine 5-dioxygenase activity,GO:0031418~L-ascorbic acid binding,	IPR001006:Procol_lys_dOase,IPR005123:Oxoglu/Fe-dep_dioxygenase,IPR006620:Pro_4_hyd_alph,IPR029044:Nucleotide-diphossugar_trans,IPR044861:IPNS-like_FE2OG_OXY,	gga00310:Lysine degradation,gga01100:Metabolic pathways,			SM00702:P4Hc,		KW-0256~Endoplasmic reticulum,KW-0472~Membrane,			KW-0732~Signal,	KW-0408~Iron,KW-0479~Metal-binding,KW-0847~Vitamin C,	KW-0223~Dioxygenase,KW-0560~Oxidoreductase,	KW-0325~Glycoprotein,	CARBOHYD:N-linked (GlcNAc...) asparagine,DOMAIN:Fe2OG dioxygenase,
Q9GKN8	proline and arginine rich end leucine rich repeat protein(PRELP)	Bos taurus			GO:0090398~cellular senescence,	GO:0005615~extracellular space,GO:0070062~extracellular exosome,	GO:0005515~protein binding,GO:0008201~heparin binding,	IPR000372:LRRNT,IPR001611:Leu-rich_rpt,IPR003591:Leu-rich_rpt_typical-subtyp,IPR025875:Leu-rich_rpt_4,IPR032675:LRR_dom_sf,				SM00013:LRRNT,SM00364:LRR_BAC,SM00369:LRR_TYP,		KW-0272~Extracellular matrix,KW-0964~Secreted,			KW-0433~Leucine-rich repeat,KW-0677~Repeat,KW-0732~Signal,		KW-0358~Heparin-binding,	KW-0325~Glycoprotein,KW-0357~Heparan sulfate,KW-0654~Proteoglycan,KW-1015~Disulfide bond,	CARBOHYD:N-linked (GlcNAc...) asparagine,COMPBIAS:Pro residues,DOMAIN:LRRNT,REGION:Disordered,REPEAT:LRR 1,REPEAT:LRR 10,REPEAT:LRR 11,REPEAT:LRR 12,REPEAT:LRR 2,REPEAT:LRR 3,REPEAT:LRR 4,REPEAT:LRR 5,REPEAT:LRR 6,REPEAT:LRR 7,REPEAT:LRR 8,REPEAT:LRR 9,
D4A9R4	proline-rich transmembrane protein 4(Prrt4)	Rattus norvegicus				GO:0016020~membrane,								KW-0472~Membrane,			KW-0732~Signal,KW-0812~Transmembrane,KW-1133~Transmembrane helix,			KW-0597~Phosphoprotein,	COMPBIAS:Polar residues,REGION:Disordered,TRANSMEM:Helical,
Q9NXG6	prolyl 4-hydroxylase, transmembrane(P4HTM)	Homo sapiens			GO:0018401~peptidyl-proline hydroxylation to 4-hydroxy-L-proline,GO:0045646~regulation of erythrocyte differentiation,	GO:0005783~endoplasmic reticulum,GO:0005789~endoplasmic reticulum membrane,GO:0016020~membrane,	GO:0004656~procollagen-proline 4-dioxygenase activity,GO:0005506~iron ion binding,GO:0005509~calcium ion binding,GO:0016706~oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors,GO:0031418~L-ascorbic acid binding,GO:0046872~metal ion binding,	IPR002048:EF_hand_dom,IPR005123:Oxoglu/Fe-dep_dioxygenase,IPR006620:Pro_4_hyd_alph,IPR011992:EF-hand-dom_pair,IPR018247:EF_Hand_1_Ca_BS,IPR044862:Pro_4_hyd_alph_FE2OG_OXY,IPR045054:P4HA-like,		618493~Hypotonia, hypoventilation, impaired intellectual development, dysautonomia, epilepsy, and eye abnormalities,		SM00702:P4Hc,		KW-0256~Endoplasmic reticulum,KW-0472~Membrane,		KW-0225~Disease variant,KW-0887~Epilepsy,KW-0991~Intellectual disability,	KW-0677~Repeat,KW-0735~Signal-anchor,KW-0812~Transmembrane,KW-1133~Transmembrane helix,	KW-0106~Calcium,KW-0408~Iron,KW-0479~Metal-binding,KW-0847~Vitamin C,	KW-0223~Dioxygenase,KW-0560~Oxidoreductase,	KW-0325~Glycoprotein,	CARBOHYD:N-linked (GlcNAc...) asparagine,DOMAIN:EF-hand 1,DOMAIN:EF-hand 2,DOMAIN:Fe2OG dioxygenase,REGION:Disordered,TOPO_DOM:Cytoplasmic,TOPO_DOM:Lumenal,TRANSMEM:Helical,TRANSMEM:Helical; Signal-anchor for type II membrane protein,
Q5ZKL5	prolyl endopeptidase-like(PREPL)	Gallus gallus			GO:0006508~proteolysis,	GO:0005794~Golgi apparatus,GO:0005829~cytosol,GO:0005856~cytoskeleton,	GO:0004252~serine-type endopeptidase activity,	IPR001375:Peptidase_S9,IPR002470:Peptidase_S9A,IPR023302:Pept_S9A_N,IPR029058:AB_hydrolase,						KW-0963~Cytoplasm,					KW-0378~Hydrolase,KW-0645~Protease,KW-0720~Serine protease,		ACT_SITE:Charge relay system,DOMAIN:Peptidase S9 prolyl oligopeptidase catalytic,DOMAIN:Peptidase S9A N-terminal,REGION:Disordered,
G1TGF1	prostaglandin E synthase 3(LOC100351480)	Oryctolagus cuniculus			GO:0001516~prostaglandin biosynthetic process,GO:0006457~protein folding,GO:0007004~telomere maintenance via telomerase,GO:0051131~chaperone-mediated protein complex assembly,GO:0051973~positive regulation of telomerase activity,GO:1905323~telomerase holoenzyme complex assembly,	GO:0005634~nucleus,GO:0005737~cytoplasm,GO:0005829~cytosol,	GO:0050220~prostaglandin-E synthase activity,GO:0051087~chaperone binding,GO:0051879~Hsp90 protein binding,GO:0070182~DNA polymerase binding,	IPR007052:CS_dom,IPR008978:HSP20-like_chaperone,IPR045250:p23-like,	ocu00590:Arachidonic acid metabolism,ocu01100:Metabolic pathways,ocu05207:Chemical carcinogenesis - receptor activation,				KW-0275~Fatty acid biosynthesis,KW-0276~Fatty acid metabolism,KW-0443~Lipid metabolism,KW-0444~Lipid biosynthesis,KW-0643~Prostaglandin biosynthesis,KW-0644~Prostaglandin metabolism,	KW-0963~Cytoplasm,					KW-0143~Chaperone,KW-0413~Isomerase,	KW-0007~Acetylation,KW-0597~Phosphoprotein,KW-0832~Ubl conjugation,KW-1017~Isopeptide bond,	COMPBIAS:Acidic residues,CROSSLNK:Glycyl lysine isopeptide (Lys-Gly) (interchain with G-Cter in SUMO2),DOMAIN:CS,MOTIF:PXLE motif,REGION:Disordered,SITE:Cleavage; by caspase-7,
G1TGF1	prostaglandin E synthase 3(LOC100355572)	Oryctolagus cuniculus			GO:0001516~prostaglandin biosynthetic process,GO:0006457~protein folding,GO:0007004~telomere maintenance via telomerase,GO:0051131~chaperone-mediated protein complex assembly,GO:0051973~positive regulation of telomerase activity,GO:1905323~telomerase holoenzyme complex assembly,	GO:0005634~nucleus,GO:0005737~cytoplasm,GO:0005829~cytosol,	GO:0050220~prostaglandin-E synthase activity,GO:0051087~chaperone binding,GO:0051879~Hsp90 protein binding,GO:0070182~DNA polymerase binding,	IPR007052:CS_dom,IPR008978:HSP20-like_chaperone,IPR045250:p23-like,	ocu00590:Arachidonic acid metabolism,ocu01100:Metabolic pathways,ocu05207:Chemical carcinogenesis - receptor activation,				KW-0275~Fatty acid biosynthesis,KW-0276~Fatty acid metabolism,KW-0443~Lipid metabolism,KW-0444~Lipid biosynthesis,KW-0643~Prostaglandin biosynthesis,KW-0644~Prostaglandin metabolism,	KW-0963~Cytoplasm,					KW-0143~Chaperone,KW-0413~Isomerase,	KW-0007~Acetylation,KW-0597~Phosphoprotein,KW-0832~Ubl conjugation,KW-1017~Isopeptide bond,	COMPBIAS:Acidic residues,CROSSLNK:Glycyl lysine isopeptide (Lys-Gly) (interchain with G-Cter in SUMO2),DOMAIN:CS,MOTIF:PXLE motif,REGION:Disordered,SITE:Cleavage; by caspase-7,
Q3SZJ4	prostaglandin reductase 1(PTGR1)	Bos taurus			GO:0006693~prostaglandin metabolic process,GO:0036102~leukotriene B4 metabolic process,GO:2001302~lipoxin A4 metabolic process,	GO:0005737~cytoplasm,	GO:0032440~2-alkenal reductase [NAD(P)] activity,GO:0035798~2-alkenal reductase (NADP+) activity,GO:0036132~13-prostaglandin reductase activity,GO:0036185~13-lipoxin reductase activity,GO:0047522~15-oxoprostaglandin 13-oxidase activity,GO:0097257~leukotriene B4 12-hydroxy dehydrogenase activity,	IPR011032:GroES-like_sf,IPR013149:ADH-like_C,IPR014190:PTGR1,IPR020843:PKS_ER,IPR036291:NAD(P)-bd_dom_sf,IPR041694:ADH_N_2,IPR045010:MDR_fam,	bta00590:Arachidonic acid metabolism,			SM00829:PKS_ER,	KW-0276~Fatty acid metabolism,KW-0443~Lipid metabolism,KW-0644~Prostaglandin metabolism,	KW-0963~Cytoplasm,				KW-0521~NADP,	KW-0560~Oxidoreductase,	KW-0007~Acetylation,KW-0379~Hydroxylation,KW-0597~Phosphoprotein,	DOMAIN:Enoyl reductase (ER),
Q9D9N8	protease-associated domain containing 1(Pradc1)	Mus musculus				GO:0005576~extracellular region,		IPR003137:PA_domain,IPR037323:PRADC1-like_PA,IPR046450:PA_dom_sf,						KW-0964~Secreted,			KW-0732~Signal,			KW-0325~Glycoprotein,	CARBOHYD:N-linked (GlcNAc...) asparagine,DOMAIN:PA,
Q5F3J5	proteasome activator subunit 3(PSME3)	Gallus gallus			GO:0010950~positive regulation of endopeptidase activity,GO:0061136~regulation of proteasomal protein catabolic process,GO:2000045~regulation of G1/S transition of mitotic cell cycle,	GO:0005654~nucleoplasm,GO:0005737~cytoplasm,GO:0008537~proteasome activator complex,	GO:0061133~endopeptidase activator activity,	IPR003185:Proteasome_activ_PA28_N,IPR003186:PA28_C,IPR009077:Proteasome_activ_PA28,IPR036252:Proteasome_activ_sf,IPR036996:PA28_N_sf,IPR036997:PA28_C_sf,	gga03050:Proteasome,					KW-0647~Proteasome,						KW-0007~Acetylation,	COMPBIAS:Pro residues,DOMAIN:Proteasome activator PA28 C-terminal,DOMAIN:Proteasome activator PA28 N-terminal,REGION:Disordered,
Q3SZV5	proteasome maturation protein(POMP)	Bos taurus			GO:0043248~proteasome assembly,	GO:0005634~nucleus,GO:0005737~cytoplasm,GO:0005783~endoplasmic reticulum,GO:0005829~cytosol,GO:0016020~membrane,GO:0016607~nuclear speck,		IPR008012:Ump1,	bta03050:Proteasome,					KW-0256~Endoplasmic reticulum,KW-0472~Membrane,KW-0492~Microsome,KW-0539~Nucleus,KW-0963~Cytoplasm,					KW-0143~Chaperone,	KW-0832~Ubl conjugation,KW-1017~Isopeptide bond,	CROSSLNK:Glycyl lysine isopeptide (Lys-Gly) (interchain with G-Cter in SUMO2),
Q7ZVE6	protein O-glucosyltransferase 2(poglut2)	Danio rerio			GO:0018242~protein O-linked glycosylation via serine,	GO:0005783~endoplasmic reticulum,GO:0005788~endoplasmic reticulum lumen,GO:0012505~endomembrane system,	GO:0016740~transferase activity,GO:0016757~transferase activity, transferring glycosyl groups,GO:0016763~transferase activity, transferring pentosyl groups,GO:0035251~UDP-glucosyltransferase activity,GO:0035252~UDP-xylosyltransferase activity,GO:0046527~glucosyltransferase activity,	IPR001298:Filamin/ABP280_rpt,IPR006598:CAP10,IPR013783:Ig-like_fold,IPR014756:Ig_E-set,IPR017868:Filamin/ABP280_repeat-like,				SM00557:IG_FLMN,SM00672:CAP10,		KW-0256~Endoplasmic reticulum,			KW-0732~Signal,		KW-0328~Glycosyltransferase,KW-0808~Transferase,	KW-0325~Glycoprotein,	CARBOHYD:N-linked (GlcNAc...) asparagine,MOTIF:Prevents secretion from ER,REPEAT:Filamin,
Q28F07	protein arginine methyltransferase 1(prmt1)	Xenopus tropicalis			GO:0006479~protein methylation,GO:0006807~nitrogen compound metabolic process,GO:0007399~nervous system development,GO:0007552~metamorphosis,GO:0008284~positive regulation of cell proliferation,GO:0008380~RNA splicing,GO:0018216~peptidyl-arginine methylation,GO:0022008~neurogenesis,GO:0030154~cell differentiation,GO:0032259~methylation,GO:0043170~macromolecule metabolic process,GO:0044238~primary metabolic process,GO:0045652~regulation of megakaryocyte differentiation,GO:0045653~negative regulation of megakaryocyte differentiation,GO:0045893~positive regulation of transcription, DNA-templated,GO:0048738~cardiac muscle tissue development,GO:0051260~protein homooligomerization,GO:0061431~cellular response to methionine,GO:1904263~positive regulation of TORC1 signaling,	GO:0005634~nucleus,GO:0005654~nucleoplasm,GO:0005737~cytoplasm,GO:0005829~cytosol,	GO:0003713~transcription coactivator activity,GO:0008168~methyltransferase activity,GO:0008170~N-methyltransferase activity,GO:0008276~protein methyltransferase activity,GO:0016274~protein-arginine N-methyltransferase activity,GO:0016740~transferase activity,GO:0035241~protein-arginine omega-N monomethyltransferase activity,GO:0035242~protein-arginine omega-N asymmetric methyltransferase activity,GO:0042054~histone methyltransferase activity,GO:0042802~identical protein binding,GO:0044020~histone methyltransferase activity (H4-R3 specific),GO:1904047~S-adenosyl-L-methionine binding,	IPR025799:Arg_MeTrfase,IPR029063:SAM-dependent_MTases_sf,IPR041698:Methyltransf_25,	xtr04068:FoxO signaling pathway,				KW-0221~Differentiation,KW-0524~Neurogenesis,KW-0804~Transcription,KW-0805~Transcription regulation,	KW-0539~Nucleus,KW-0963~Cytoplasm,				KW-0949~S-adenosyl-L-methionine,	KW-0010~Activator,KW-0217~Developmental protein,KW-0489~Methyltransferase,KW-0808~Transferase,KW-9996~Developmental protein,		DOMAIN:Methyltransferase,DOMAIN:SAM-dependent MTase PRMT-type,
