""	"gene"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"V3"	"V13"	"Protein.names"	"Organism"	"Gene.Ontology..biological.process."	"Gene.Ontology.IDs"
"3065"	"XM_060076667.1"	61.5203332178497	-0.664959047711604	0.162798791403975	-4.08295501921913	4.44666323265635e-05	0.000372844786805635	"Q96S53"	2.01e-148	"Dual specificity testis-specific protein kinase 2 (EC 2.7.12.1) (Testicular protein kinase 2)"	"Homo sapiens (Human)"	"actin cytoskeleton organization [GO:0030036]; focal adhesion assembly [GO:0048041]; protein phosphorylation [GO:0006468]; spermatogenesis [GO:0007283]"	"GO:0004672; GO:0004674; GO:0004712; GO:0004713; GO:0005524; GO:0005634; GO:0005654; GO:0005737; GO:0006468; GO:0007283; GO:0016604; GO:0030036; GO:0046872; GO:0048041; GO:0106310"
"3066"	"XM_060071848.1"	471.216242928969	-1.02272232919075	0.169760566598179	-6.02404018976948	1.70116094566268e-09	3.5375092060187e-08	"Q9DCG6"	2.48e-116	"Phenazine biosynthesis-like domain-containing protein 1 (EC 5.1.-.-)"	"Mus musculus (Mouse)"	"biosynthetic process [GO:0009058]; maintenance of gastrointestinal epithelium [GO:0030277]; negative regulation of SMAD protein signal transduction [GO:0060392]; negative regulation of transforming growth factor beta receptor signaling pathway [GO:0030512]"	"GO:0005737; GO:0009058; GO:0016853; GO:0030277; GO:0030512; GO:0042802; GO:0060392"
"3067"	"XM_060062437.1"	8.69230114162479	-0.782101040745568	0.263825403775996	-2.95662028106357	0.00311030892804532	0.0148496547599126	"Q5SYB0"	3.27e-165	"FERM and PDZ domain-containing protein 1 (FERM domain-containing protein 2)"	"Homo sapiens (Human)"	"establishment of protein localization to membrane [GO:0090150]; regulation of G protein-coupled receptor signaling pathway [GO:0008277]"	"GO:0005829; GO:0005856; GO:0005886; GO:0008277; GO:0032991; GO:0090150"
"3068"	"XM_060048079.1"	7417.29902816307	-3.1690704878346	0.319925592044888	-9.93939021646166	2.80539137431688e-23	3.14721752331056e-21	"P51410"	6.96e-126	"60S ribosomal protein L9"	"Mus musculus (Mouse)"	"cytoplasmic translation [GO:0002181]; translation [GO:0006412]; translation at postsynapse [GO:0140242]; translation at presynapse [GO:0140236]"	"GO:0002181; GO:0003735; GO:0005737; GO:0005829; GO:0005840; GO:0006412; GO:0019843; GO:0022625; GO:0022626; GO:0045202; GO:0098793; GO:0098794; GO:0140236; GO:0140242"
"3069"	"XM_060057944.1"	350.695199837968	-0.889987356504654	0.280144774163323	-3.17686005726133	0.00148878856479784	0.00796886191424457	"Q96AE4"	0	"Far upstream element-binding protein 1 (FBP) (FUSE-binding protein 1) (DNA helicase V) (hDH V)"	"Homo sapiens (Human)"	"positive regulation of gene expression [GO:0010628]; regulation of gene expression [GO:0010468]"	"GO:0003697; GO:0003723; GO:0003729; GO:0005634; GO:0005654; GO:0005737; GO:0010468; GO:0010628"
"3070"	"XM_060068540.1"	90.1267460622074	1.0670339762841	0.239128386113675	4.46084052557209	8.16388257866165e-06	8.20363322419854e-05	"Q9BWQ8"	1.06e-52	"Protein lifeguard 2 (Fas apoptotic inhibitory molecule 2) (Neural membrane protein 35) (Transmembrane BAX inhibitor motif-containing protein 2)"	"Homo sapiens (Human)"	"apoptotic signaling pathway [GO:0097190]; cerebellar granular layer development [GO:0021681]; cerebellar Purkinje cell differentiation [GO:0021702]; cerebellar Purkinje cell layer development [GO:0021680]; cerebellum development [GO:0021549]; negative regulation of apoptotic process [GO:0043066]; negative regulation of apoptotic signaling pathway [GO:2001234]; negative regulation of extrinsic apoptotic signaling pathway via death domain receptors [GO:1902042]; negative regulation of neuron apoptotic process [GO:0043524]; neuron apoptotic process [GO:0051402]; regulation of neuron apoptotic process [GO:0043523]; response to ischemia [GO:0002931]"	"GO:0002931; GO:0005783; GO:0005794; GO:0016020; GO:0021549; GO:0021680; GO:0021681; GO:0021702; GO:0043066; GO:0043523; GO:0043524; GO:0045121; GO:0045211; GO:0051402; GO:0097190; GO:1902042; GO:2001234"
"3071"	"XM_060047077.1"	398.923797533358	0.746015865139425	0.231125220806867	3.22795301011578	0.00124679453028746	0.00682896273023747	"Q5ZLK8"	2.49e-68	"UPF0669 protein C6orf120 homolog"	"Gallus gallus (Chicken)"	""	"GO:0005576"
"3072"	"XM_060061975.1"	179.272896342822	0.928991168640751	0.213519596041261	4.35048200484825	1.35838603318829e-05	0.000129144080234798	"Q12982"	6.05e-147	"BCL2/adenovirus E1B 19 kDa protein-interacting protein 2"	"Homo sapiens (Human)"	"apoptotic process [GO:0006915]; negative regulation of apoptotic process [GO:0043066]; response to oxygen-glucose deprivation [GO:0090649]"	"GO:0005096; GO:0005509; GO:0005635; GO:0005730; GO:0005737; GO:0005829; GO:0006915; GO:0043066; GO:0043231; GO:0048471; GO:0090649"
"3073"	"XM_060048651.1"	70.2012427270824	-0.777736265965273	0.14350147642483	-5.4182897378405	6.0171848274353e-08	9.34885904012603e-07	"E7FE40"	7.42e-143	"Nuclear envelope integral membrane protein 1"	"Danio rerio (Zebrafish) (Brachydanio rerio)"	""	"GO:0005635; GO:0005637"
"3074"	"XM_060063958.1"	139.026947710675	-0.811007188831363	0.209067869645514	-3.8793035484664	0.000104755964520094	0.000789676595396822	NA	NA	NA	NA	NA	NA
"3075"	"XM_060052322.1"	26.184525848911	-0.894749099841197	0.197199179580512	-4.53192172201793	5.84495102242934e-06	6.11790184529494e-05	"Q8BZK4"	0	"Solute carrier family 35 member F4"	"Mus musculus (Mouse)"	""	"GO:0016020; GO:0022857"
"3076"	"XM_060064411.1"	1991.74137804723	-1.10333350386541	0.370385220924272	-2.9840969242764	0.00284416661302921	0.0137927264080308	"Q91041"	2.34e-172	"Trypsin-10 (EC 3.4.21.4) (Trypsin X)"	"Gadus morhua (Atlantic cod)"	"digestion [GO:0007586]; proteolysis [GO:0006508]"	"GO:0004252; GO:0005615; GO:0006508; GO:0007586"
"3077"	"XM_060067747.1"	33.9804573550241	1.0677567215096	0.227183330802283	4.69761001633013	2.6322340845565e-06	3.01796398499779e-05	"P04187"	7.63e-40	"Granzyme B(G,H) (EC 3.4.21.79) (CTLA-1) (Cytotoxic cell protease 1) (CCP1) (Fragmentin-2)"	"Mus musculus (Mouse)"	"apoptotic process [GO:0006915]; cytolysis [GO:0019835]; granzyme-mediated programmed cell death signaling pathway [GO:0140507]; natural killer cell mediated cytotoxicity [GO:0042267]; proteolysis involved in protein catabolic process [GO:0051603]; pyroptosis [GO:0070269]; T cell mediated cytotoxicity [GO:0001913]"	"GO:0001913; GO:0004252; GO:0005576; GO:0005737; GO:0005769; GO:0005829; GO:0006915; GO:0008236; GO:0019835; GO:0042267; GO:0043231; GO:0044194; GO:0051603; GO:0070269; GO:0140507"
"3078"	"XM_060039469.1"	172.252571282218	-1.04341118109774	0.159755140107373	-6.52969674351069	6.59029902239611e-11	1.74539202680311e-09	"D3ZJP6"	0	"Unconventional myosin-X (Unconventional myosin-10)"	"Rattus norvegicus (Rat)"	"cytoskeleton-dependent intracellular transport [GO:0030705]; positive regulation of cell-cell adhesion [GO:0022409]; regulation of cell shape [GO:0008360]; regulation of filopodium assembly [GO:0051489]"	"GO:0000146; GO:0001726; GO:0005516; GO:0005524; GO:0005547; GO:0005730; GO:0005829; GO:0005938; GO:0008360; GO:0016459; GO:0022409; GO:0030027; GO:0030175; GO:0030507; GO:0030705; GO:0031527; GO:0032433; GO:0043005; GO:0043025; GO:0051015; GO:0051489; GO:0060002"
"3079"	"XM_060055772.1"	227.034011196223	-0.704333511031278	0.256224616446534	-2.74854211944781	0.00598609433853396	0.0256466509498176	"O43719"	1.02e-142	"HIV Tat-specific factor 1 (Tat-SF1)"	"Homo sapiens (Human)"	"mRNA splicing, via spliceosome [GO:0000398]; regulation of DNA-templated transcription elongation [GO:0032784]; regulation of transcription by RNA polymerase II [GO:0006357]; U2-type prespliceosome assembly [GO:1903241]; viral genome replication [GO:0019079]"	"GO:0000398; GO:0003723; GO:0005634; GO:0005654; GO:0005681; GO:0005684; GO:0005686; GO:0006357; GO:0019079; GO:0032784; GO:1903241"
"3080"	"XR_009527967.1"	8.53429597269666	-0.787896538516532	0.295888366728713	-2.65211509012519	0.00799892714212839	0.0324405877199111	NA	NA	NA	NA	NA	NA
"3081"	"XM_060048347.1"	11.6596769270232	-0.820898224372718	0.286136017261376	-2.85927010903112	0.00424617062005475	0.0192956436402821	"Q922W5"	0	"Pyrroline-5-carboxylate reductase 1, mitochondrial (P5C reductase 1) (P5CR 1) (EC 1.5.1.2)"	"Mus musculus (Mouse)"	"cellular response to oxidative stress [GO:0034599]; L-proline biosynthetic process [GO:0055129]; negative regulation of hydrogen peroxide-induced cell death [GO:1903206]; proline biosynthetic process [GO:0006561]; regulation of mitochondrial membrane potential [GO:0051881]"	"GO:0004735; GO:0005739; GO:0006561; GO:0034599; GO:0042802; GO:0051881; GO:0055129; GO:1903206"
"3082"	"XM_060051893.1"	80.8314127004231	-0.834312753823288	0.172749264204374	-4.82923463810381	1.37058829906408e-06	1.67783937494828e-05	"Q86YH6"	4.22e-109	"All trans-polyprenyl-diphosphate synthase PDSS2 (All-trans-decaprenyl-diphosphate synthase subunit 2) (EC 2.5.1.91) (Candidate tumor suppressor protein) (Decaprenyl pyrophosphate synthase subunit 2) (Decaprenyl-diphosphate synthase subunit 2) (Solanesyl-diphosphate synthase subunit 2)"	"Homo sapiens (Human)"	"cerebellum development [GO:0021549]; isoprenoid biosynthetic process [GO:0008299]; regulation of body fluid levels [GO:0050878]; ubiquinone biosynthetic process [GO:0006744]"	"GO:0000010; GO:0004659; GO:0005759; GO:0005829; GO:0006744; GO:0008299; GO:0021549; GO:0046982; GO:0050878; GO:0052923; GO:0097269; GO:1990234"
"3083"	"XM_060063663.1"	161.616253643734	-0.770918129785109	0.208420081594025	-3.69821096641298	0.000217124400006194	0.00148943661791643	NA	NA	NA	NA	NA	NA
"3084"	"XM_060060367.1"	59.8640184924745	-1.19301720474545	0.163009944691432	-7.31090429018131	2.65350494749169e-13	1.00603248234538e-11	"Q2YDF6"	3.57e-122	"28S ribosomal protein S35, mitochondrial (MRP-S35) (S35mt) (28S ribosomal protein S28, mitochondrial) (MRP-S28) (S28mt)"	"Bos taurus (Bovine)"	"mitochondrial translation [GO:0032543]"	"GO:0003735; GO:0005743; GO:0005763; GO:0032543"
"3085"	"XM_060061959.1"	758.460451723484	-0.726119130257712	0.16577561178425	-4.37999316831015	1.18683029702601e-05	0.000114324524780894	"Q6PFJ9"	0	"E3 ubiquitin-protein ligase arih1 (EC 2.3.2.31) (Protein ariadne-1 homolog) (ARI-1) (RING-type E3 ubiquitin transferase arih1)"	"Danio rerio (Zebrafish) (Brachydanio rerio)"	"positive regulation of proteasomal ubiquitin-dependent protein catabolic process [GO:0032436]; protein polyubiquitination [GO:0000209]; protein ubiquitination [GO:0016567]; ubiquitin-dependent protein catabolic process [GO:0006511]"	"GO:0000151; GO:0000209; GO:0004842; GO:0005634; GO:0005737; GO:0006511; GO:0008270; GO:0016567; GO:0016604; GO:0031624; GO:0032436; GO:0061630; GO:0097413"
"3086"	"XM_060069376.1"	340.115060803175	-0.901180587421027	0.299614095758876	-3.00792816404847	0.00263035305948852	0.0128879197074085	"G3V6S8"	1.9e-41	"Serine/arginine-rich splicing factor 6 (Pre-mRNA-splicing factor SRP55) (Splicing factor, arginine/serine-rich 6)"	"Rattus norvegicus (Rat)"	"alternative mRNA splicing, via spliceosome [GO:0000380]; mRNA splice site selection [GO:0006376]; mRNA splicing, via spliceosome [GO:0000398]; negative regulation of cell death [GO:0060548]; negative regulation of gene expression [GO:0010629]; negative regulation of keratinocyte differentiation [GO:0045617]; negative regulation of mRNA splicing, via spliceosome [GO:0048025]; negative regulation of type B pancreatic cell apoptotic process [GO:2000675]; positive regulation of epithelial cell proliferation involved in lung morphogenesis [GO:0060501]; regulation of alternative mRNA splicing, via spliceosome [GO:0000381]; regulation of keratinocyte proliferation [GO:0010837]; regulation of wound healing [GO:0061041]; response to insulin [GO:0032868]"	"GO:0000380; GO:0000381; GO:0000398; GO:0003723; GO:0003729; GO:0005634; GO:0006376; GO:0010629; GO:0010837; GO:0016607; GO:0032868; GO:0036002; GO:0045617; GO:0048025; GO:0060501; GO:0060548; GO:0061041; GO:2000675"
"3087"	"XM_060037168.1"	35.8233285587398	-1.15422260960388	0.23403993829658	-4.92408641224719	8.47553801892078e-07	1.07922508557573e-05	"Q9UKS6"	3.1e-52	"Protein kinase C and casein kinase substrate in neurons protein 3 (SH3 domain-containing protein 6511)"	"Homo sapiens (Human)"	"cytoskeleton organization [GO:0007010]; endocytosis [GO:0006897]; negative regulation of calcium ion transport [GO:0051926]; negative regulation of endocytosis [GO:0045806]; plasma membrane tubulation [GO:0097320]; positive regulation of membrane protein ectodomain proteolysis [GO:0051044]; regulation of endocytosis [GO:0030100]"	"GO:0005543; GO:0005737; GO:0005768; GO:0005829; GO:0005886; GO:0006897; GO:0007010; GO:0008092; GO:0008289; GO:0019855; GO:0030100; GO:0042802; GO:0045806; GO:0051044; GO:0051926; GO:0070062; GO:0097320"
"3088"	"XM_060051565.1"	10946.2321154272	1.55170842440173	0.123053734488416	12.6099701699937	1.86063428805066e-36	6.07510980379047e-34	"Q95M12"	0	"Legumain (EC 3.4.22.34) (Asparaginyl endopeptidase) (Protease, cysteine 1)"	"Bos taurus (Bovine)"	"negative regulation of ERBB signaling pathway [GO:1901185]; proteolysis [GO:0006508]; proteolysis involved in protein catabolic process [GO:0051603]; receptor catabolic process [GO:0032801]; renal system process [GO:0003014]"	"GO:0003014; GO:0004197; GO:0005764; GO:0006508; GO:0032801; GO:0051603; GO:1901185"
"3089"	"XM_060039774.1"	57.1768850449758	1.52664022997583	0.237257400983748	6.42959603872568	1.27943502556552e-10	3.19256649741333e-09	"Q9IA88"	0	"Serine/threonine-protein kinase SIK2 (EC 2.7.11.1) (Qin-induced kinase) (Salt-inducible kinase 2) (SIK-2) (Serine/threonine-protein kinase SNF1-like kinase 2)"	"Gallus gallus (Chicken)"	"intracellular signal transduction [GO:0035556]; microtubule cytoskeleton organization [GO:0000226]; protein phosphorylation [GO:0006468]; regulation of insulin receptor signaling pathway [GO:0046626]"	"GO:0000226; GO:0000287; GO:0004674; GO:0005524; GO:0005737; GO:0006468; GO:0035556; GO:0046626; GO:0050321; GO:0106310"
"3090"	"XR_009526844.1"	30.8861795991159	-1.65096825581163	0.17723255605915	-9.2825010562918	1.65546144808732e-20	1.43709819993485e-18	NA	NA	NA	NA	NA	NA
"3091"	"XM_060069291.1"	120.315724663579	1.38302926314257	0.367922425689121	3.76733936417912	0.000164996640389704	0.00117879376393376	"Q7SIG3"	5.69e-124	"Elastase-1 (EC 3.4.21.36)"	"Salmo salar (Atlantic salmon)"	"proteolysis [GO:0006508]"	"GO:0004252; GO:0005576; GO:0006508; GO:0046872"
"3092"	"XR_009525475.1"	10.0729378692	0.794413185301281	0.254542784851059	3.11627680906612	0.001831502633217	0.00950556384442587	NA	NA	NA	NA	NA	NA
"3093"	"XR_009525566.1"	21.2247979375576	-0.814573446823127	0.236886171186938	-3.43280304322601	0.000597375879840352	0.00360402502685812	NA	NA	NA	NA	NA	NA
"3094"	"XM_060066103.1"	926.097196670138	1.10178215555295	0.30641519049842	3.59674800750066	0.000322220361499096	0.00210855298479037	"Q9Z2F7"	3.31e-53	"BCL2/adenovirus E1B 19 kDa protein-interacting protein 3-like (NIP3-like protein X) (NIP3L)"	"Mus musculus (Mouse)"	"cellular response to hypoxia [GO:0071456]; defense response to virus [GO:0051607]; mitochondrial outer membrane permeabilization [GO:0097345]; mitochondrial protein catabolic process [GO:0035694]; negative regulation of apoptotic process [GO:0043066]; negative regulation of cell death [GO:0060548]; negative regulation of mitochondrial membrane potential [GO:0010917]; positive regulation of apoptotic process [GO:0043065]; positive regulation of macroautophagy [GO:0016239]; positive regulation of mitochondrial membrane permeability [GO:0035794]; regulation of autophagy of mitochondrion [GO:1903146]; regulation of programmed cell death [GO:0043067]; regulation of protein targeting to mitochondrion [GO:1903214]"	"GO:0005521; GO:0005634; GO:0005635; GO:0005739; GO:0005741; GO:0005783; GO:0005829; GO:0010917; GO:0016239; GO:0016607; GO:0035694; GO:0035794; GO:0042802; GO:0042803; GO:0043065; GO:0043066; GO:0043067; GO:0051607; GO:0060548; GO:0071456; GO:0097345; GO:1903146; GO:1903214"
"3095"	"XM_060039631.1"	754.016361328799	-1.17323151074198	0.196298509572227	-5.9765472102976	2.27916525626432e-09	4.64669330345183e-08	"Q9Z2K8"	0	"Isocitrate dehydrogenase [NADP] cytoplasmic (IDH) (IDH1) (EC 1.1.1.42) (Cytosolic NADP-isocitrate dehydrogenase) (IDPc) (NADP(+)-specific ICDH) (Oxalosuccinate decarboxylase)"	"Microtus ochrogaster (Prairie vole)"	"2-oxoglutarate metabolic process [GO:0006103]; glutathione metabolic process [GO:0006749]; glyoxylate cycle [GO:0006097]; isocitrate metabolic process [GO:0006102]; regulation of phospholipid biosynthetic process [GO:0071071]; regulation of phospholipid catabolic process [GO:0060696]; response to oxidative stress [GO:0006979]; tricarboxylic acid cycle [GO:0006099]"	"GO:0000287; GO:0004450; GO:0005739; GO:0005777; GO:0005829; GO:0006097; GO:0006099; GO:0006102; GO:0006103; GO:0006749; GO:0006979; GO:0042803; GO:0051287; GO:0060696; GO:0071071"
"3096"	"XR_009522795.1"	53.9708227103092	1.07499135269036	0.233824180096632	4.5965170947169	4.2961174176841e-06	4.65948758697359e-05	NA	NA	NA	NA	NA	NA
"3097"	"XM_060061481.1"	64.5548832759961	-1.17852630017127	0.202021142218859	-5.83085273356728	5.51448368690605e-09	1.05403301438275e-07	"Q9NW08"	0	"DNA-directed RNA polymerase III subunit RPC2 (RNA polymerase III subunit C2) (EC 2.7.7.6) (C128) (DNA-directed RNA polymerase III 127.6 kDa polypeptide) (DNA-directed RNA polymerase III subunit B)"	"Homo sapiens (Human)"	"defense response to virus [GO:0051607]; DNA-templated transcription [GO:0006351]; innate immune response [GO:0045087]; positive regulation of innate immune response [GO:0045089]; positive regulation of interferon-beta production [GO:0032728]"	"GO:0003677; GO:0003899; GO:0005654; GO:0005666; GO:0005829; GO:0006351; GO:0032549; GO:0032728; GO:0045087; GO:0045089; GO:0046872; GO:0051607"
"3098"	"XM_060060259.1"	118.01008328805	0.999251341506819	0.11754801234924	8.5000970104301	1.89432319744916e-17	1.17394374695178e-15	"A3KPL7"	1.12e-55	"Transmembrane protein 170A"	"Danio rerio (Zebrafish) (Brachydanio rerio)"	"endoplasmic reticulum tubular network organization [GO:0071786]"	"GO:0005635; GO:0005789; GO:0071786"
"3099"	"XM_060072496.1"	1183.70503158974	-1.24711662030577	0.193364991118697	-6.4494787756165	1.12235476269188e-10	2.83845465764711e-09	"P07949"	0	"Proto-oncogene tyrosine-protein kinase receptor Ret (EC 2.7.10.1) (Cadherin family member 12) (Proto-oncogene c-Ret) [Cleaved into: Soluble RET kinase fragment; Extracellular cell-membrane anchored RET cadherin 120 kDa fragment]"	"Homo sapiens (Human)"	"activation of cysteine-type endopeptidase activity involved in apoptotic process [GO:0006919]; axon guidance [GO:0007411]; cellular response to retinoic acid [GO:0071300]; embryonic epithelial tube formation [GO:0001838]; enteric nervous system development [GO:0048484]; glial cell-derived neurotrophic factor receptor signaling pathway [GO:0035860]; homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]; innervation [GO:0060384]; lymphocyte migration into lymphoid organs [GO:0097021]; MAPK cascade [GO:0000165]; membrane protein proteolysis [GO:0033619]; neural crest cell migration [GO:0001755]; neuron cell-cell adhesion [GO:0007158]; neuron maturation [GO:0042551]; Peyer's patch morphogenesis [GO:0061146]; positive regulation of cell adhesion mediated by integrin [GO:0033630]; positive regulation of cell migration [GO:0030335]; positive regulation of cell size [GO:0045793]; positive regulation of DNA-templated transcription [GO:0045893]; positive regulation of extrinsic apoptotic signaling pathway in absence of ligand [GO:2001241]; positive regulation of gene expression [GO:0010628]; positive regulation of kinase activity [GO:0033674]; positive regulation of MAPK cascade [GO:0043410]; positive regulation of metanephric glomerulus development [GO:0072300]; positive regulation of neuron maturation [GO:0014042]; positive regulation of neuron projection development [GO:0010976]; positive regulation of peptidyl-serine phosphorylation of STAT protein [GO:0033141]; positive regulation of protein kinase B signaling [GO:0051897]; posterior midgut development [GO:0007497]; protein phosphorylation [GO:0006468]; regulation of axonogenesis [GO:0050770]; regulation of cell adhesion [GO:0030155]; response to pain [GO:0048265]; response to xenobiotic stimulus [GO:0009410]; retina development in camera-type eye [GO:0060041]; signal transduction [GO:0007165]; transmembrane receptor protein tyrosine kinase signaling pathway [GO:0007169]; ureter maturation [GO:0035799]; ureteric bud development [GO:0001657]"	"GO:0000165; GO:0001657; GO:0001755; GO:0001838; GO:0004713; GO:0004714; GO:0005509; GO:0005524; GO:0005769; GO:0005886; GO:0006468; GO:0006919; GO:0007156; GO:0007158; GO:0007165; GO:0007169; GO:0007411; GO:0007497; GO:0009410; GO:0010008; GO:0010628; GO:0010976; GO:0014042; GO:0030155; GO:0030335; GO:0030424; GO:0030425; GO:0033141; GO:0033619; GO:0033630; GO:0033674; GO:0035799; GO:0035860; GO:0038023; GO:0042551; GO:0043025; GO:0043235; GO:0043410; GO:0045121; GO:0045793; GO:0045893; GO:0048265; GO:0048484; GO:0050770; GO:0051897; GO:0060041; GO:0060384; GO:0061146; GO:0071300; GO:0072300; GO:0097021; GO:0098797; GO:2001241"
